"scenario","network","pattern","ipd","n_arm","spread","method","par","declined","failed","width","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","coverage_uncond","cov_err_pp","std_bias"
149,"bundled","rho1","four-low",100,"narrow","shared-info","gWA",0,0,1.14088123043948,2000,1,0,-0.00299813755933026,0.00644436371296244,0.288200706678339,0.0045579929225718,0.0830271063350537,0.0027240239222575,0.291392948252769,0.000320330680927364,1.10764529734242,1.60291030656447,0.948,0.00496467521596328,0.9495,0.00489641450451246,0.2785,0.0100234163337656,2000,0.405465,0.948,-0.2,-0.0104029500617307
149,"bundled","rho1","four-low",100,"narrow","shared-info","gWB",0,0,1.16148270326645,2000,1,0,0.00290557970193589,0.00678006954063755,0.303213927700827,0.00479543215703516,0.0919011590021905,0.00300482763856169,0.296669952509873,0.000334143743967264,-2.1582040246548,1.55132062151013,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.2195,0.00925526201682049,2000,-0.356675,0.9425,-0.749999999999995,0.00958260632672108
149,"bundled","rho1","four-low",100,"narrow","shared-sandwich","gWA",0,0,0.917652993073859,2000,1,0,-0.00299813755933026,0.00644436371296244,0.288200706678339,0.0045579929225718,0.0830271063350537,0.0027240239222575,0.251422439047471,0.00225227680195957,-12.7613384626137,1.58566506839374,0.8415,0.00816632567315313,0.84,0.00819756061276768,0.4565,0.0111379475218731,2000,0.405465,0.8415,-10.85,-0.0104029500617307
149,"bundled","rho1","four-low",100,"narrow","shared-sandwich","gWB",0,0,0.82363016782325,2000,1,0,0.00290557970193589,0.00678006954063755,0.303213927700827,0.00479543215703516,0.0919011590021905,0.00300482763856169,0.226479430603684,0.00207351420926869,-25.3070489469253,1.36495471139815,0.7705,0.0094029184299344,0.7695,0.00941726473027068,0.4375,0.0110926495933118,2000,-0.356675,0.7705,-17.95,0.00958260632672108
150,"bundled","rho1","four-low",100,"wide","ipd-anchored","gWA",0,0,1.32514696297251,2000,1,0,-0.000754303359801367,0.00783259329806446,0.350284221091628,0.00553986497474545,0.122638255001554,0.00392355537468305,0.338681176522838,0.000467844389325401,-3.31246566934442,1.53496827544162,0.9445,0.00511955808639769,0.9445,0.00511955808639769,0.2315,0.00943153619512749,2000,0.405465,0.9445,-0.549999999999995,-0.00215340376295184
150,"bundled","rho1","four-low",100,"wide","ipd-anchored","gWB",0,0,1.33638805262208,2000,1,0,-0.012119223208331,0.00777020338960585,0.347494059563159,0.00549573761417729,0.120838620942142,0.00398652388858359,0.341707593354832,0.000534504961743529,-1.6651985981003,1.56278670477478,0.952,0.00477995815881269,0.9525,0.00475624589355933,0.1835,0.00865528018032923,2000,-0.356675,0.952,0.2,-0.0348760586686468
150,"bundled","rho1","four-low",100,"wide","joint-split","gWA",0,0,1.31282810388139,2000,1,0,-0.00113524036618728,0.00780111475853513,0.348876458007228,0.0055176007192226,0.121655214330882,0.00388392719761343,0.335530137154103,0.00046281044041996,-3.82551489124806,1.52680635715358,0.943,0.00518415856238985,0.944,0.00514120608417908,0.2375,0.00951561217158413,2000,0.405465,0.943,-0.700000000000001,-0.00325398960042114
150,"bundled","rho1","four-low",100,"wide","joint-split","gWB",0,0,1.32360286588428,2000,1,0,-0.0128222358782029,0.00772576040836337,0.34550650901954,0.00546430382133382,0.119479470133899,0.00393305213961806,0.338435318027051,0.000530943298771917,-2.04661585466388,1.55676944343406,0.955,0.00463546114210873,0.952,0.00477995815881269,0.189,0.00875439889427024,2000,-0.356675,0.955,0.5,-0.0371114162641658
150,"bundled","rho1","four-low",100,"wide","shared-info","gWA",0,0,0.990525057317515,2000,1,0,0.00302923321940146,0.00586198616567384,0.262155990992201,0.00414608682027238,0.0687005769851938,0.00225893682621678,0.252925465326047,0.000246162230826927,-3.5210050440648,1.52873486018188,0.9425,0.00520546587732549,0.9425,0.00520546587732549,0.368,0.010783691390243,2000,0.405465,0.9425,-0.749999999999995,0.0115550791265021
150,"bundled","rho1","four-low",100,"wide","shared-info","gWB",0,0,1.12599233631133,2000,1,0,-0.00952585240082798,0.0064591146827547,0.28886039010213,0.00456842604194695,0.0834893466714323,0.00268009039631056,0.287686934612157,0.000359589510219962,-0.406236206202859,1.58002107244473,0.955,0.00463546114210873,0.954,0.00468422885862764,0.249,0.00966951394848779,2000,-0.356675,0.955,0.5,-0.0329773576690802
150,"bundled","rho1","four-low",100,"wide","shared-sandwich","gWA",0,0,0.80262234115786,2000,1,0,0.00302923321940146,0.00586198616567384,0.262155990992201,0.00414608682027238,0.0687005769851938,0.00225893682621678,0.214722613226843,0.00152648242895156,-18.0935700099142,1.42023063348231,0.8325,0.00834996257476643,0.8325,0.00834996257476643,0.5155,0.0111749664429026,2000,0.405465,0.8325,-11.75,0.0115550791265021
150,"bundled","rho1","four-low",100,"wide","shared-sandwich","gWB",0,0,0.818557616672496,2000,1,0,-0.00952585240082798,0.0064591146827547,0.28886039010213,0.00456842604194695,0.0834893466714323,0.00268009039631056,0.221403704540053,0.00178280772798796,-23.3526948911989,1.36027806305517,0.7975,0.00898592649647214,0.793,0.00905955296910394,0.458,0.0111408258221731,2000,-0.356675,0.7975,-15.25,-0.0329773576690802
151,"bundled","rho1","four-low",400,"narrow","ipd-anchored","gWA",0,0,0.595000720643075,2000,1,0,0.00159640735096561,0.00345285469869365,0.154416356454171,0.00244214758513059,0.0238350374514416,0.000786639226482923,0.151883422590021,0.000120316241784837,-1.64032743830589,1.55754205504235,0.949,0.00491929873051028,0.9485,0.00494205169944629,0.76,0.00954986910905066,2000,0.405465,0.949,-0.1,0.0103383306511277
151,"bundled","rho1","four-low",400,"narrow","ipd-anchored","gWB",0,0,0.59243377114798,2000,1,0,-0.000525637039529125,0.00342875959919238,0.153338790845982,0.00242510551582986,0.023501304680016,0.000774558891997118,0.151226979369686,0.000118920145919115,-1.37721933546314,1.56167993903549,0.952,0.00477995815881269,0.953,0.00473238840333293,0.659,0.0105999764150681,2000,-0.356675,0.952,0.2,-0.00342794564003763
151,"bundled","rho1","four-low",400,"narrow","joint-split","gWA",0,0,0.591547764835733,2000,1,0,0.00120460626435459,0.0034315708234586,0.153464512617167,0.00242709384871731,0.0235410320307603,0.000770086541429069,0.150999966682339,0.000118378157556041,-1.60593865825953,1.55804645202677,0.944,0.00514120608417908,0.9425,0.00520546587732549,0.765,0.00948090185583629,2000,0.405465,0.944,-0.6,0.00784941250463293
151,"bundled","rho1","four-low",400,"narrow","joint-split","gWB",0,0,0.588082332037089,2000,1,0,-2.44749111053544e-05,0.00340715162541506,0.152372452881539,0.002409822549825,0.0232057563139597,0.000756254996438811,0.150112638504236,0.000115774912455132,-1.4830859086189,1.55993031487593,0.9475,0.00498717104178311,0.9475,0.00498717104178311,0.6625,0.0105734041349038,2000,-0.356675,0.9475,-0.249999999999995,-0.00016062556349593
151,"bundled","rho1","four-low",400,"narrow","shared-info","gWA",0,0,0.564516393323453,2000,1,0,0.00104125125725274,0.00329588481026013,0.147396449635013,0.00233112535354894,0.0217159347125051,0.00072060793587074,0.144094091907008,0.000109106412286809,-2.24045947930371,1.54787159424435,0.944,0.00514120608417908,0.944,0.00514120608417908,0.801,0.00892745764481691,2000,0.405465,0.944,-0.6,0.00706428994613585
151,"bundled","rho1","four-low",400,"narrow","shared-info","gWB",0,0,0.574387236026179,2000,1,0,0.00040379409182989,0.00333450487039581,0.149123591230183,0.00235844068964856,0.0222268895883246,0.000710796215211292,0.146614025328269,0.000111193680681648,-1.68287651954451,1.55670581216201,0.9465,0.00503178646208283,0.9455,0.00507591124823908,0.6785,0.0104436045022779,2000,-0.356675,0.9465,-0.349999999999995,0.00270778143484088
151,"bundled","rho1","four-low",400,"narrow","shared-sandwich","gWA",0,0,0.435837239847943,2000,1,0,0.00104125125725274,0.00329588481026013,0.147396449635013,0.00233112535354894,0.0217159347125051,0.00072060793587074,0.119494182488817,0.00105596487252709,-18.930080890882,1.46872396978161,0.8025,0.00890207138816579,0.8025,0.00890207138816579,0.864,0.00766498532288223,2000,0.405465,0.8025,-14.75,0.00706428994613585
151,"bundled","rho1","four-low",400,"narrow","shared-sandwich","gWB",0,0,0.396537460979678,2000,1,0,0.00040379409182989,0.00333450487039581,0.149123591230183,0.00235844068964856,0.0222268895883246,0.000710796215211292,0.1094086258199,0.00102354427458127,-26.6322485145761,1.34814243158516,0.7545,0.00962366224469666,0.756,0.00960374926786409,0.8225,0.00854382086656784,2000,-0.356675,0.7545,-19.55,0.00270778143484088
152,"bundled","rho1","four-low",400,"wide","ipd-anchored","gWA",0,0,0.652269789041564,2000,1,0,-0.000825473690660217,0.00372749776600975,0.166698767815528,0.00263639812914353,0.0277752663584337,0.000872598140379233,0.166516364154475,0.000140522147373516,-0.109421121369546,1.58205114332796,0.9525,0.00475624589355933,0.952,0.00477995815881269,0.688,0.010359922779635,2000,0.405465,0.9525,0.250000000000006,-0.00495188837612585
152,"bundled","rho1","four-low",400,"wide","ipd-anchored","gWB",0,0,0.657920657490367,2000,1,0,-0.00879794818670709,0.00377382450245416,0.168770562452836,0.00266916427119332,0.0285466648915674,0.000926567769091346,0.16797632929297,0.000152097120940419,-0.470599344058342,1.57666927784088,0.9415,0.0052477495176504,0.944,0.00514120608417908,0.5865,0.0110117607583892,2000,-0.356675,0.9415,-0.849999999999995,-0.0521296371763039
152,"bundled","rho1","four-low",400,"wide","joint-split","gWA",0,0,0.647736975824283,2000,1,0,-0.000965904779939686,0.00370461689274811,0.165675504055576,0.00262021486217816,0.0274355814297912,0.000863216447363662,0.165359574434761,0.000139850646498338,-0.190691812055288,1.58077380145964,0.952,0.00477995815881269,0.9515,0.00480352734977121,0.6885,0.0103553790370029,2000,0.405465,0.952,0.2,-0.00583010014332396
152,"bundled","rho1","four-low",400,"wide","joint-split","gWB",0,0,0.653373690822623,2000,1,0,-0.00834880261575582,0.00374967016791299,0.16769034777313,0.00265208030591889,0.028175695215022,0.000911449216673515,0.166814162692693,0.000150366437476876,-0.522501796956376,1.57582400709015,0.944,0.00514120608417908,0.9455,0.00507591124823908,0.5855,0.0110156649821969,2000,-0.356675,0.944,-0.6,-0.0497870195072349
152,"bundled","rho1","four-low",400,"wide","shared-info","gWA",0,0,0.490045099964904,2000,1,0,0.00124080164124785,0.00281900287589963,0.126069641185579,0.00199383457069859,0.0158871472401593,0.000497697516083331,0.125068357240104,8.2747048430608e-05,-0.79423082040927,1.5703455289872,0.943,0.00518415856238985,0.944,0.00514120608417908,0.9,0.00670820393249937,2000,0.405465,0.943,-0.700000000000001,0.00984219221677119
152,"bundled","rho1","four-low",400,"wide","shared-info","gWB",0,0,0.557188349508466,2000,1,0,-0.00475182080741898,0.00315546863428159,0.141116847342441,0.00223181129170643,0.0199265874225537,0.000635427526760237,0.142256179742347,0.000127785107304906,0.807368093436089,1.59687258635436,0.9545,0.00465992220965114,0.9545,0.00465992220965114,0.72,0.0100399203184089,2000,-0.356675,0.9545,0.450000000000006,-0.0336729518615731
152,"bundled","rho1","four-low",400,"wide","shared-sandwich","gWA",0,0,0.400394966333266,2000,1,0,0.00124080164124785,0.00281900287589963,0.126069641185579,0.00199383457069859,0.0158871472401593,0.000497697516083331,0.107066432712003,0.000760862148763031,-15.0735802012818,1.47250431772766,0.8525,0.00792917870904673,0.852,0.00794027707325129,0.9295,0.00572406105837455,2000,0.405465,0.8525,-9.74999999999999,0.00984219221677119
152,"bundled","rho1","four-low",400,"wide","shared-sandwich","gWB",0,0,0.408680161127442,2000,1,0,-0.00475182080741898,0.00315546863428159,0.141116847342441,0.00223181129170643,0.0199265874225537,0.000635427526760237,0.110707839586661,0.00089649369360969,-21.5488145664054,1.3939165830228,0.8025,0.00890207138816579,0.8045,0.00886791266307918,0.844,0.00811369213120636,2000,-0.356675,0.8025,-14.75,-0.0336729518615731
153,"bundled","rho1","no-B-ipd",100,"narrow","ipd-anchored","gWA",0,0,1.36467723077641,2000,1,0,0.0176527417497809,0.00776783434880437,0.347388112837688,0.00549406203041334,0.120929780981744,0.00401974281328344,0.348918324061581,0.000534008845688764,0.440490381606118,1.59592132402999,0.952,0.00477995815881269,0.9515,0.00480352734977121,0.228,0.00938125791138907,2000,0.405465,0.952,0.2,0.0508156183168791
153,"bundled","rho1","no-B-ipd",100,"narrow","ipd-anchored","gWB",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.356675,NA,NA,NA
153,"bundled","rho1","no-B-ipd",100,"narrow","joint-split","gWA",0,0.426,1.36193377625868,2000,0.574,0.0110572148391898,0.148806292835427,0.00992330047119637,0.336222742082403,0.0070198911649316,0.135090573188591,0.00590252646157019,0.349370234776455,0.00123139323518359,3.9103519924391,2.20020853681085,0.945121951219512,0.0067215945448386,0.942508710801394,0.00687025356363566,0.353658536585366,0.0141108162755782,1148,0.405465,0.5425,-0.487804878048781,0.442582473492996
153,"bundled","rho1","no-B-ipd",100,"narrow","joint-split","gWB",0,0.426,17.6896975440127,2000,0.574,0.0110572148391898,-0.0791584522109312,0.0424118828029607,1.43700571944586,0.0300028002014861,2.06945273047364,0.104030856835464,9.32566705638539,1.17915121386593,548.965201055817,83.1672884203594,1,0,1,0,0,0,1148,-0.356675,0.574,5,-0.0550856904323642
153,"bundled","rho1","no-B-ipd",100,"narrow","shared-info","gWA",0,0.1275,1.30876075956176,2000,0.8725,0.00745800744166966,0.0438922337039944,0.00813069034969048,0.339644930930302,0.00575091434459989,0.117219099160613,0.00396280689260865,0.337362635751634,0.0016206157886951,-0.671965034901745,1.74821164307509,0.945558739255014,0.00543138549097426,0.944985673352436,0.00545824213182899,0.286532951289398,0.010823719551838,1745,0.405465,0.825,-0.444126074498563,0.129229762339664
153,"bundled","rho1","no-B-ipd",100,"narrow","shared-info","gWB",0,0.1275,8.36299399405352,2000,0.8725,0.00745800744166966,0.00912064247366978,0.0307152605411956,1.28307463405217,0.0217251948908876,1.64542027543712,0.07049427958677,4.14795716936689,0.435477057359278,223.282610323838,34.3786980187544,1,0,1,0,0.000573065902578797,0.000572901676783025,1745,-0.356675,0.8725,5,0.00710842707946398
153,"bundled","rho1","no-B-ipd",100,"narrow","shared-sandwich","gWA",0,0.1275,1.18007199330139,2000,0.8725,0.00745800744166966,0.0438922337039944,0.00813069034969048,0.339644930930302,0.00575091434459989,0.117219099160613,0.00396280689260865,0.365376339772431,0.0161106904947357,7.57597317046643,5.08110198713501,0.820630372492837,0.00918439452079053,0.826361031518625,0.00906798509275703,0.431518624641834,0.0118566002372394,1745,0.405465,0.716,-12.9369627507163,0.129229762339664
153,"bundled","rho1","no-B-ipd",100,"narrow","shared-sandwich","gWB",0,0.1275,7.26487793681002,2000,0.8725,0.00745800744166966,0.00912064247366978,0.0307152605411956,1.28307463405217,0.0217251948908876,1.64542027543712,0.07049427958677,3.54250516089723,0.292279549690406,176.095019485296,23.2543686486285,0.973065902578797,0.0038754721917541,0.973065902578797,0.0038754721917541,0.0573065902578797,0.00556403437204962,1745,-0.356675,0.849,2.30659025787966,0.00710842707946398
154,"bundled","rho1","no-B-ipd",100,"wide","ipd-anchored","gWA",0,0,1.50346578013011,2000,1,0,0.00903654733613563,0.00870414838065089,0.389261349307602,0.00615630161224775,0.151530295053501,0.00545701132467103,0.38475132163367,0.000728581376589768,-1.1586117352659,1.57437591389741,0.9455,0.00507591124823908,0.946,0.00505390937789747,0.1865,0.0087097000522406,2000,0.405465,0.9455,-0.449999999999995,0.0232146020975608
154,"bundled","rho1","no-B-ipd",100,"wide","ipd-anchored","gWB",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.356675,NA,NA,NA
154,"bundled","rho1","no-B-ipd",100,"wide","joint-split","gWA",0,0.2235,1.4709170429228,2000,0.7765,0.00931524959407959,0.0763380693648628,0.0102758496558333,0.404951926517021,0.00726846348727165,0.169707970538052,0.00724500362835771,0.378000319136112,0.00128518823130325,-6.65550788033508,1.70522968351374,0.923374114616871,0.00674979950442168,0.927881519639408,0.00656423043115472,0.2730199613651,0.0113050559397653,1553,0.405465,0.717,-2.66258853831294,0.18851143645974
154,"bundled","rho1","no-B-ipd",100,"wide","joint-split","gWB",0,0.2235,10.9793353659776,2000,0.7765,0.00931524959407959,0.0528290489528858,0.039982890211869,1.57565057501825,0.0282812796366271,2.48386701145893,0.101054898158638,4.78317560073792,0.55236450452468,203.568295951817,35.4771980780245,1,0,1,0,0.000643915003219575,0.00064370765657011,1553,-0.356675,0.7765,5,0.0335284039434148
154,"bundled","rho1","no-B-ipd",100,"wide","shared-info","gWA",0,0.0015,1.08889849344419,2000,0.9985,0.000865375640979091,0.0167183717816864,0.00640718186807644,0.286322899962164,0.00453169651535718,0.0822192550182832,0.0034842027083098,0.278760571077311,0.000637472263336789,-2.64118898133967,1.55692081278088,0.944416624937406,0.00512702265272397,0.945918878317476,0.00506128460796923,0.328492739108663,0.0105099151855086,1997,0.405465,0.943,-0.558337506259388,0.05838992195139
154,"bundled","rho1","no-B-ipd",100,"wide","shared-info","gWB",0,0.0015,2.3139143540045,2000,0.9985,0.000865375640979091,-0.00992486123548697,0.0139940464688662,0.625363232958137,0.00989776362283067,0.390981842669824,0.0176230444658554,0.629750484564062,0.0157285084774421,0.701552533744643,2.97758416804864,0.976464697045568,0.00339233815706737,0.975963945918878,0.0034273577672257,0.0971457185778668,0.00662722371065705,1997,-0.356675,0.975,2.64646970455684,-0.0158705544432788
154,"bundled","rho1","no-B-ipd",100,"wide","shared-sandwich","gWA",0,0.0015,0.919855976449256,2000,0.9985,0.000865375640979091,0.0167183717816864,0.00640718186807644,0.286322899962164,0.00453169651535718,0.0822192550182832,0.0034842027083098,0.248949796677953,0.00209179706818081,-13.052781768119,1.55803681240694,0.85778668002003,0.00781575170807426,0.86229344016024,0.00771109090809585,0.468703054581873,0.0111667943720913,1997,0.405465,0.8565,-9.221331997997,0.05838992195139
154,"bundled","rho1","no-B-ipd",100,"wide","shared-sandwich","gWB",0,0.0015,1.67002410397464,2000,0.9985,0.000865375640979091,-0.00992486123548697,0.0139940464688662,0.625363232958137,0.00989776362283067,0.390981842669824,0.0176230444658554,0.518881769281677,0.0305325097970965,-17.0271384796278,5.05589279968493,0.804707060590886,0.00887101154783679,0.809213820731097,0.00879257474181051,0.310465698547822,0.0103537033493377,1997,-0.356675,0.8035,-14.5292939409114,-0.0158705544432788
155,"bundled","rho1","no-B-ipd",400,"narrow","ipd-anchored","gWA",0,0,0.673351004144511,2000,1,0,0.00149621476711176,0.00382046981507925,0.170856604250065,0.00270215573695878,0.0291796218848847,0.00093185501240234,0.17193794181876,0.000167848014415988,0.632891876460562,1.59457272051637,0.951,0.00482695556225661,0.952,0.00477995815881269,0.668,0.0105303371266071,2000,0.405465,0.951,0.1,0.00875713744680249
155,"bundled","rho1","no-B-ipd",400,"narrow","ipd-anchored","gWB",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.356675,NA,NA,NA
155,"bundled","rho1","no-B-ipd",400,"narrow","joint-split","gWA",0,0.171,0.673226865883862,2000,0.829,0.00841899637724117,0.0334603888929323,0.00389221212034624,0.15848521882068,0.00275303993850965,0.0262220128943154,0.000964123890227672,0.172345739404422,0.000441786183052913,8.74562352683765,1.90947228152911,0.960193003618818,0.00480138697670316,0.955971049457177,0.00503847692589363,0.760554885404101,0.0104803553290868,1658,0.405465,0.796,1.01930036188179,0.211126243456126
155,"bundled","rho1","no-B-ipd",400,"narrow","joint-split","gWB",0,0.171,10.2523504512202,2000,0.829,0.00841899637724117,-0.0193678236686531,0.03244441763727,1.32108951664609,0.0229485893305182,1.74459998335004,0.077057676956574,5.23975254694342,0.501519076625691,296.623580833933,38.5826709426808,1,0,1,0,0.00060313630880579,0.000602954394668398,1658,-0.356675,0.829,5,-0.0146604930435169
155,"bundled","rho1","no-B-ipd",400,"narrow","shared-info","gWA",0,0.0025,0.634172850845728,2000,0.9975,0.00111663557170635,0.00332294301051911,0.00361722814971088,0.16156502491779,0.00255840783910328,0.0261012148874504,0.000834892666746173,0.162041010055229,0.000207840449183163,0.294609020535663,1.59338252354096,0.953884711779449,0.00469568502468714,0.954887218045113,0.00464680442972472,0.729824561403509,0.00994170151737084,1995,0.405465,0.9515,0.388471177944871,0.0205672175163525
155,"bundled","rho1","no-B-ipd",400,"narrow","shared-info","gWB",0,0.0025,2.80850443711096,2000,0.9975,0.00111663557170635,0.0090999611717611,0.0160376506637819,0.716328448711162,0.011343174795955,0.512952049487453,0.028979739481012,1.07139439616686,0.201727211229404,49.567478172135,28.2606925329727,0.996992481203008,0.00122596667964022,0.996491228070175,0.00132386243774408,0.0566416040100251,0.00517528988715981,1995,-0.356675,0.9945,4.69924812030076,0.0127036154827217
155,"bundled","rho1","no-B-ipd",400,"narrow","shared-sandwich","gWA",0,0.0025,0.524510263187613,2000,0.9975,0.00111663557170635,0.00332294301051911,0.00361722814971088,0.16156502491779,0.00255840783910328,0.0261012148874504,0.000834892666746173,0.146825497441599,0.00152160655904842,-9.12296920926497,1.71983823636287,0.824561403508772,0.00851535235563153,0.825062656641604,0.0085057630251584,0.787468671679198,0.00915918161853459,1995,0.405465,0.8225,-12.5438596491228,0.0205672175163525
155,"bundled","rho1","no-B-ipd",400,"narrow","shared-sandwich","gWB",0,0.0025,2.29960016630903,2000,0.9975,0.00111663557170635,0.0090999611717611,0.0160376506637819,0.716328448711162,0.011343174795955,0.512952049487453,0.028979739481012,1.04180148763283,0.214669431744862,45.4362854787166,30.0563784671054,0.893233082706767,0.00691399882715649,0.88922305764411,0.00702681621107635,0.203007518796992,0.00900558072892045,1995,-0.356675,0.891,-5.6766917293233,0.0127036154827217
156,"bundled","rho1","no-B-ipd",400,"wide","ipd-anchored","gWA",0,0,0.742230680934573,2000,1,0,0.00385847274956708,0.00416840965440655,0.186416946906389,0.00294824788752201,0.0347487902668117,0.00113750368949123,0.189695733048247,0.000259605510831204,1.75884553216337,1.61536503731364,0.9535,0.00470838348055891,0.9515,0.00480352734977121,0.583,0.0110252210862186,2000,0.405465,0.9535,0.350000000000006,0.0206980792980407
156,"bundled","rho1","no-B-ipd",400,"wide","ipd-anchored","gWB",1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.356675,NA,NA,NA
156,"bundled","rho1","no-B-ipd",400,"wide","joint-split","gWA",0,0.0625,0.726747689527805,2000,0.9375,0.00541265877365274,0.0178960624019714,0.00420690806964669,0.182164462984989,0.00297552680351458,0.0334864625485983,0.00118927707601804,0.186370013945777,0.000520393243953938,2.30865608575608,1.69538029645707,0.954666666666667,0.00480434371361152,0.9552,0.00477733314726951,0.642666666666667,0.0110669772379447,1875,0.405465,0.895,0.466666666666671,0.0982412382125603
156,"bundled","rho1","no-B-ipd",400,"wide","joint-split","gWB",0,0.0625,6.11992498264923,2000,0.9375,0.00541265877365274,0.0785642521744006,0.0318060139059764,1.37724080178483,0.0224962479149535,1.90195294530007,0.0684986595531808,2.19125287653914,0.137907211752345,59.1045570026235,10.3450562170365,0.995733333333333,0.00150527290499713,0.992,0.00205731216234516,0.0272,0.00375660555998808,1875,-0.356675,0.9335,4.57333333333334,0.0570446737219703
156,"bundled","rho1","no-B-ipd",400,"wide","shared-info","gWA",0,0,0.531113169120581,2000,1,0,0.00506296309013526,0.0029899650354783,0.133715301393541,0.00211475330652658,0.0178964755311042,0.000566858772363694,0.135606437871012,0.000127149536738014,1.41430072531832,1.60671821046531,0.951,0.00482695556225661,0.951,0.00482695556225661,0.866,0.00761721733968514,2000,0.405465,0.951,0.1,0.0378637525950326
156,"bundled","rho1","no-B-ipd",400,"wide","shared-info","gWB",0,0,1.0599385199165,2000,1,0,0.00481171084443449,0.00602457944003863,0.26942738327548,0.00426108638063578,0.0725779718624934,0.00262951685853245,0.271804631507791,0.000653644115921266,0.882333563652749,1.61382813541595,0.9555,0.00461084319837489,0.956,0.00458606585212206,0.258,0.00978355763513457,2000,-0.356675,0.9555,0.550000000000006,0.0178590267475325
156,"bundled","rho1","no-B-ipd",400,"wide","shared-sandwich","gWA",0,0,0.438013276015943,2000,1,0,0.00506296309013526,0.0029899650354783,0.133715301393541,0.00211475330652658,0.0178964755311042,0.000566858772363694,0.117911873360253,0.000920016035849458,-11.8187132426799,1.55510696323222,0.8475,0.00803877322730278,0.851,0.00796238029737339,0.8965,0.00681130494105205,2000,0.405465,0.8475,-10.25,0.0378637525950326
156,"bundled","rho1","no-B-ipd",400,"wide","shared-sandwich","gWB",0,0,0.731969284628785,2000,1,0,0.00481171084443449,0.00602457944003863,0.26942738327548,0.00426108638063578,0.0725779718624934,0.00262951685853245,0.200725846252059,0.00187692466711602,-25.4990922556584,1.36879157526787,0.786,0.00917071425789726,0.7865,0.00916290756255895,0.4985,0.0111802895758563,2000,-0.356675,0.786,-16.4,0.0178590267475325
157,"bundled","rho1","six",100,"narrow","ipd-anchored","gWA",0,0,0.879068986671156,2000,1,0,0.00978430810218273,0.00498223148930558,0.222812165794546,0.0035238507443631,0.0497161712804817,0.00157103228898567,0.224433036306603,0.000200019204001578,0.727460507498479,1.5955666464672,0.9515,0.00480352734977121,0.95,0.00487339717240448,0.46,0.011144505372604,2000,0.405465,0.9515,0.150000000000006,0.0439128091021959
157,"bundled","rho1","six",100,"narrow","ipd-anchored","gWB",0,0,0.86935803015955,2000,1,0,0.00111525418861447,0.00499673864198879,0.223460945385739,0.00353411141588971,0.049911070507537,0.00160663806288699,0.22193491293122,0.000186683168285732,-0.682907902266694,1.57295391568825,0.947,0.0050095408971282,0.9475,0.00498717104178311,0.3605,0.0107363809079224,2000,-0.356675,0.947,-0.3,0.00499082372845651
157,"bundled","rho1","six",100,"narrow","joint-split","gWA",0,0.0015,0.875329100245505,2000,0.9985,0.000865375640979091,0.0093295960622175,0.00495119734657523,0.221258146209293,0.00350190211926305,0.0490176942714925,0.0015350236315719,0.223474542941648,0.000197162844226465,1.00172435244863,1.60105857021134,0.953430145217827,0.00471528393182286,0.951427140711067,0.00481055927471211,0.462694041061592,0.0111575476255927,1997,0.405465,0.952,0.343014521782681,0.0421661133027501
157,"bundled","rho1","six",100,"narrow","joint-split","gWB",0,0.0015,0.864882267385683,2000,0.9985,0.000865375640979091,0.00158988160436729,0.00497657264567181,0.222392112651067,0.00351984965951707,0.0494360132176232,0.00160706080031776,0.22078914751197,0.000183939076271692,-0.720783268789627,1.57348962920818,0.946419629444166,0.00503913152172142,0.945918878317476,0.00506128460796923,0.359539308963445,0.0107381730138921,1997,-0.356675,0.945,-0.358037055583371,0.00714900175826746
157,"bundled","rho1","six",100,"narrow","shared-info","gWA",0,0,0.85317440693356,2000,1,0,0.00902136253529218,0.00480061384106043,0.21468997764675,0.00339539555589345,0.0461501255907041,0.00144112271401411,0.217815753924328,0.000190566103212462,1.45594885790192,1.60701388808716,0.955,0.00463546114210873,0.955,0.00463546114210873,0.484,0.0111746140872963,2000,0.405465,0.955,0.5,0.042020417693349
157,"bundled","rho1","six",100,"narrow","shared-info","gWB",0,0,0.854048331300274,2000,1,0,0.0017704194069777,0.00493672416098255,0.220777016202452,0.00349166415625909,0.0487212540226926,0.00158099395733908,0.218021898888883,0.000180548997000719,-1.24791853833282,1.56393759206838,0.942,0.00522666241496426,0.9425,0.00520546587732549,0.365,0.0107651056659933,2000,-0.356675,0.942,-0.800000000000001,0.00801903856402438
