"scenario","nS","nT","d","em_sd","kappa","rho_T","method","width","ess_median","ess_p05","fail_reason","n_attempted","convergence","convergence_mcse","bias","bias_mcse","empse","empse_mcse","mse","mse_mcse","modse","modse_mcse","relerror_modse","relerror_modse_mcse","coverage","coverage_mcse","becoverage","becoverage_mcse","rejection","rejection_mcse","n_used","truth","cov_err_pp","cov_err_pp_mcse"
122,500,2000,0.8,0.9,0,0.6,"target-fixed",0.949411597226385,149.536383702011,105.88672762595,"",5000,1,0,-0.00510853307016396,0.00415502059763803,0.293804324055963,0.00293833708896168,0.0863298137479436,0.00173439728934778,0.245110183660586,0.00056396066857935,-16.5736636286205,0.856142404358018,0.8814,0.004572396308283,0.8812,0.00457573076131015,0.457,0.00704487047432385,5000,0.4430418515817,-6.86,0.4572396308283
123,500,2000,0.8,0.9,0.5,0.3,"joint-score",0.950790070975673,149.102028318989,106.844251736781,"",5000,1,0,-0.00200673268740265,0.00406956101609206,0.287761419093111,0.00287790199552161,0.0827940999676962,0.00167197280252957,0.245639640876004,0.000593619360350601,-14.6377434299065,0.878278023110559,0.8872,0.00447383862024548,0.8862,0.00449109251741712,0.1966,0.00562047044294337,5000,0.203060061667473,-6.28,0.447383862024548
123,500,2000,0.8,0.9,0.5,0.3,"normal-recon",0.954079193851381,149.102028318989,106.844251736781,"",5000,1,0,-0.00200673268740265,0.00406956101609206,0.287761419093111,0.00287790199552161,0.0827940999676962,0.00167197280252957,0.246449640425413,0.000591788554399717,-14.3562604041549,0.88086587548049,0.8878,0.00446343275965932,0.8878,0.00446343275965932,0.1946,0.00559876486378916,5000,0.203060061667473,-6.21999999999999,0.446343275965932
123,500,2000,0.8,0.9,0.5,0.3,"reported-cov",0.954076209090665,149.102028318989,106.844251736781,"",5000,1,0,-0.00200673268740265,0.00406956101609206,0.287761419093111,0.00287790199552161,0.0827940999676962,0.00167197280252957,0.246449025984347,0.000591797324629962,-14.356473928632,0.880864510588022,0.888,0.00445995515672523,0.8878,0.00446343275965932,0.1946,0.00559876486378916,5000,0.203060061667473,-6.19999999999999,0.445995515672523
123,500,2000,0.8,0.9,0.5,0.3,"target-fixed",0.947678780313011,149.102028318989,106.844251736781,"",5000,1,0,-0.00200673268740265,0.00406956101609206,0.287761419093111,0.00287790199552161,0.0827940999676962,0.00167197280252957,0.244868226240226,0.000594839045863753,-14.9058178083999,0.87577218685214,0.8854,0.0045048160894758,0.8848,0.00451506279026106,0.1984,0.00563981276284949,5000,0.203060061667473,-6.46,0.45048160894758
124,500,2000,0.8,0.9,0.5,0.6,"joint-score",0.968193732239437,148.623512339681,105.597487707191,"",5000,1,0,-0.00771394718303237,0.00423267476796471,0.299295303098504,0.00299325237118992,0.0896192679022765,0.00185200140569217,0.250164216078188,0.000597518156691422,-16.4155890559184,0.859436983589668,0.88,0.00459565011723042,0.8814,0.004572396308283,0.2042,0.0057009185224839,5000,0.22152092579085,-7,0.459565011723042
124,500,2000,0.8,0.9,0.5,0.6,"normal-recon",0.972139775405085,148.623512339681,105.597487707191,"",5000,1,0,-0.00771394718303237,0.00423267476796471,0.299295303098504,0.00299325237118992,0.0896192679022765,0.00185200140569217,0.251133925372237,0.000595215106261658,-16.0915915577921,0.862411205248496,0.8824,0.00455566109362845,0.8822,0.00455901656061919,0.2022,0.00568005563353036,5000,0.22152092579085,-6.76,0.455566109362845
124,500,2000,0.8,0.9,0.5,0.6,"reported-cov",0.971436592867072,148.623512339681,105.597487707191,"",5000,1,0,-0.00771394718303237,0.00423267476796471,0.299295303098504,0.00299325237118992,0.0896192679022765,0.00185200140569217,0.250960030943843,0.00059553200040002,-16.1496928465841,0.861870243494561,0.8814,0.004572396308283,0.8818,0.00456571483997851,0.2026,0.00568424559638304,5000,0.22152092579085,-6.86,0.4572396308283
124,500,2000,0.8,0.9,0.5,0.6,"target-fixed",0.965053704474506,148.623512339681,105.597487707191,"",5000,1,0,-0.00771394718303237,0.00423267476796471,0.299295303098504,0.00299325237118992,0.0896192679022765,0.00185200140569217,0.249389799798117,0.000599028347423793,-16.6743356089227,0.857037951340223,0.879,0.00461213616451206,0.879,0.00461213616451206,0.2066,0.00572566921852808,5000,0.22152092579085,-7.1,0.461213616451206
125,500,2000,0.8,0.9,1,0.3,"joint-score",0.948841050135007,149.296630909087,105.451648432987,"",5000,1,0,0.00129266730748498,0.00416090959190897,0.294220738834299,0.00294250165322229,0.0865502009803366,0.00174852076146989,0.24478250062169,0.00054911684753928,-16.8031112995237,0.852726836080556,0.884,0.00452866426223009,0.884,0.00452866426223009,0.116,0.00452866426223009,5000,0,-6.59999999999999,0.452866426223009
125,500,2000,0.8,0.9,1,0.3,"normal-recon",0.955502477035061,149.296630909087,105.451648432987,"",5000,1,0,0.00129266730748498,0.00416090959190897,0.294220738834299,0.00294250165322229,0.0865502009803366,0.00174852076146989,0.246423141062169,0.000545062552646637,-16.2454890030877,0.85787064566717,0.888,0.00445995515672523,0.888,0.00445995515672523,0.112,0.00445995515672523,5000,0,-6.19999999999999,0.445995515672523
125,500,2000,0.8,0.9,1,0.3,"reported-cov",0.955501005123133,149.296630909087,105.451648432987,"",5000,1,0,0.00129266730748498,0.00416090959190897,0.294220738834299,0.00294250165322229,0.0865502009803366,0.00174852076146989,0.246423029130386,0.000545083904728553,-16.2455270465593,0.857871841379295,0.888,0.00445995515672523,0.888,0.00445995515672523,0.112,0.00445995515672523,5000,0,-6.19999999999999,0.445995515672523
125,500,2000,0.8,0.9,1,0.3,"target-fixed",0.94909442307474,149.296630909087,105.451648432987,"",5000,1,0,0.00129266730748498,0.00416090959190897,0.294220738834299,0.00294250165322229,0.0865502009803366,0.00174852076146989,0.244839883742723,0.000548331649545021,-16.783607874558,0.852858804496079,0.8846,0.00451846965243765,0.8842,0.00452527037866247,0.1154,0.00451846965243765,5000,0,-6.53999999999999,0.451846965243765
126,500,2000,0.8,0.9,1,0.6,"joint-score",0.964806433028255,148.816483629227,105.394275640343,"",5000,1,0,-0.000734787628939373,0.00422543666887908,0.298783492203869,0.00298813375035589,0.0892542608113569,0.0017850279835658,0.24898309675656,0.000563211976503249,-16.6677198529191,0.854458130822908,0.877,0.00464480354805238,0.8772,0.00464155491188029,0.123,0.00464480354805238,5000,0,-7.3,0.464480354805238
126,500,2000,0.8,0.9,1,0.6,"normal-recon",0.972013405787433,148.816483629227,105.394275640343,"",5000,1,0,-0.000734787628939373,0.00422543666887908,0.298783492203869,0.00298813375035589,0.0892542608113569,0.0017850279835658,0.250757272710224,0.000558842247098914,-16.0739199945076,0.8599321205513,0.8794,0.00460555403833241,0.8798,0.00459895553359673,0.1206,0.00460555403833241,5000,0,-7.06,0.460555403833241
126,500,2000,0.8,0.9,1,0.6,"reported-cov",0.971320131099456,148.816483629227,105.394275640343,"",5000,1,0,-0.000734787628939373,0.00422543666887908,0.298783492203869,0.00298813375035589,0.0892542608113569,0.0017850279835658,0.250585259516078,0.000559167914321631,-16.1314911785368,0.859393874178539,0.879,0.00461213616451206,0.8794,0.00460555403833241,0.121,0.00461213616451206,5000,0,-7.1,0.461213616451206
126,500,2000,0.8,0.9,1,0.6,"target-fixed",0.964989474414045,148.816483629227,105.394275640343,"",5000,1,0,-0.000734787628939373,0.00422543666887908,0.298783492203869,0.00298813375035589,0.0892542608113569,0.0017850279835658,0.249023104590248,0.000562536555206638,-16.6543296105758,0.854538913446927,0.8774,0.00463830227561766,0.8768,0.00464804819252124,0.1226,0.00463830227561766,5000,0,-7.26,0.463830227561766
127,2000,200,0,0,0,0.3,"joint-score",0.64224891276105,1941.26680883445,1862.43545285344,"",5000,1,0,0.0014163750982327,0.00234699236678995,0.165957421795024,0.00165974020026979,0.0275383635941006,0.000552229777702798,0.164023323404017,0.0001092056938745,-1.16541843690188,0.990632600247509,0.9486,0.00312275647465504,0.9486,0.00312275647465504,0.0514,0.00312275647465504,5000,0,-0.139999999999996,0.312275647465504
127,2000,200,0,0,0,0.3,"normal-recon",0.643741438740529,1941.26680883445,1862.43545285344,"",5000,1,0,0.0014163750982327,0.00234699236678995,0.165957421795024,0.00165974020026979,0.0275383635941006,0.000552229777702798,0.164401611181313,0.000108575395853767,-0.9374757675088,0.992882133538379,0.9488,0.0031170036894428,0.9492,0.00310545842026584,0.0512,0.0031170036894428,5000,0,-0.119999999999998,0.31170036894428
127,2000,200,0,0,0,0.3,"reported-cov",0.643727606274851,1941.26680883445,1862.43545285344,"",5000,1,0,0.0014163750982327,0.00234699236678995,0.165957421795024,0.00165974020026979,0.0275383635941006,0.000552229777702798,0.164398166040888,0.000108599168077584,-0.939551685770179,0.992862361388786,0.9488,0.0031170036894428,0.949,0.00311123769583746,0.0512,0.0031170036894428,5000,0,-0.119999999999998,0.31170036894428
127,2000,200,0,0,0,0.3,"target-fixed",0.642591928345788,1941.26680883445,1862.43545285344,"",5000,1,0,0.0014163750982327,0.00234699236678995,0.165957421795024,0.00165974020026979,0.0275383635941006,0.000552229777702798,0.164108794232722,0.000108604120650995,-1.11391677594587,0.991122531434704,0.9488,0.0031170036894428,0.9486,0.00312275647465504,0.0512,0.0031170036894428,5000,0,-0.119999999999998,0.31170036894428
128,2000,200,0,0,0,0.6,"joint-score",0.630393415929024,1947.97252586091,1869.25318095081,"",5000,1,0,-0.00143252499784738,0.00230173151794912,0.162756996481262,0.00162773274622673,0.0264865940634905,0.0005357753863274,0.160992823977188,0.000106470773378323,-1.08393036380344,0.991420191628517,0.9454,0.00321306209090332,0.9448,0.00322964270469661,0.0546,0.00321306209090332,5000,0,-0.459999999999994,0.321306209090332
128,2000,200,0,0,0,0.6,"normal-recon",0.63193754795174,1947.97252586091,1869.25318095081,"",5000,1,0,-0.00143252499784738,0.00230173151794912,0.162756996481262,0.00162773274622673,0.0264865940634905,0.0005357753863274,0.161385198315765,0.000106110960290733,-0.842850504221082,0.993811462436375,0.9458,0.00320194815698193,0.9458,0.00320194815698193,0.0542,0.00320194815698193,5000,0,-0.419999999999998,0.320194815698193
128,2000,200,0,0,0,0.6,"reported-cov",0.63181888483015,1947.97252586091,1869.25318095081,"",5000,1,0,-0.00143252499784738,0.00230173151794912,0.162756996481262,0.00162773274622673,0.0264865940634905,0.0005357753863274,0.161355074734319,0.000106149707969474,-0.861358821588487,0.993628321922382,0.9458,0.00320194815698193,0.9458,0.00320194815698193,0.0542,0.00320194815698193,5000,0,-0.419999999999998,0.320194815698193
128,2000,200,0,0,0,0.6,"target-fixed",0.630771718018494,1947.97252586091,1869.25318095081,"",5000,1,0,-0.00143252499784738,0.00230173151794912,0.162756996481262,0.00162773274622673,0.0264865940634905,0.0005357753863274,0.161088109061977,0.00010610357688305,-1.02538597747946,0.991989566671172,0.9452,0.00321860093829602,0.9454,0.00321306209090332,0.0548,0.00321860093829602,5000,0,-0.479999999999992,0.321860093829602
129,2000,200,0,0.45,0,0.3,"joint-score",0.660285633061124,1940.84191390042,1863.01400402595,"",5000,1,0,-0.0027532080328823,0.00235443897665051,0.166483976627949,0.00166500627523288,0.027718951245433,0.00056602754014701,0.168642513129887,0.000116245184024611,1.29654309421103,1.01547012107616,0.9522,0.00301712313305241,0.9526,0.00300510365877785,0.0478,0.00301712313305241,5000,0,0.220000000000009,0.301712313305241
129,2000,200,0,0.45,0,0.3,"normal-recon",0.662069369952903,1940.84191390042,1863.01400402595,"",5000,1,0,-0.0027532080328823,0.00235443897665051,0.166483976627949,0.00166500627523288,0.027718951245433,0.00056602754014701,0.169069777501445,0.000107713906581186,1.55318303050564,1.01769209257477,0.9528,0.00299907185642492,0.9534,0.00298088711627931,0.0472,0.00299907185642492,5000,0,0.280000000000002,0.299907185642492
129,2000,200,0,0.45,0,0.3,"reported-cov",0.661943722678341,1940.84191390042,1863.01400402595,"",5000,1,0,-0.0027532080328823,0.00235443897665051,0.166483976627949,0.00166500627523288,0.027718951245433,0.00056602754014701,0.169040883629601,0.000108713352954872,1.53582768350502,1.01755722120674,0.953,0.00299302522541993,0.953,0.00299302522541993,0.047,0.00299302522541993,5000,0,0.3,0.299302522541993
129,2000,200,0,0.45,0,0.3,"target-fixed",0.648638377563354,1940.84191390042,1863.01400402595,"",5000,1,0,-0.0027532080328823,0.00235443897665051,0.166483976627949,0.00166500627523288,0.027718951245433,0.00056602754014701,0.165644970970346,0.000107067622085985,-0.50395580079039,0.997136010459693,0.9474,0.00315699984162179,0.9482,0.0031342227106573,0.0526,0.00315699984162179,5000,0,-0.259999999999994,0.315699984162179
130,2000,200,0,0.45,0,0.6,"joint-score",0.649227206834366,1946.8301426266,1872.34595838253,"",5000,1,0,0.00471502100230273,0.0023347418424726,0.165091178913235,0.00165107690507907,0.027271877758543,0.0005424789785324,0.165818147180626,0.000114502277782111,0.440343495138062,1.00689545547946,0.9496,0.00309385972532693,0.9508,0.00305873699425106,0.0504,0.00309385972532693,5000,0,-0.0399999999999956,0.309385972532693
130,2000,200,0,0.45,0,0.6,"normal-recon",0.652979500384548,1946.8301426266,1872.34595838253,"",5000,1,0,0.00471502100230273,0.0023347418424726,0.165091178913235,0.00165107690507907,0.027271877758543,0.0005424789785324,0.166750162700834,0.000107069331857122,1.00488941839278,1.01222970557545,0.951,0.00305283474822991,0.9508,0.00305873699425106,0.049,0.00305283474822991,5000,0,0.1,0.305283474822991
130,2000,200,0,0.45,0,0.6,"reported-cov",0.650575725131961,1946.8301426266,1872.34595838253,"",5000,1,0,0.00471502100230273,0.0023347418424726,0.165091178913235,0.00165107690507907,0.027271877758543,0.0005424789785324,0.166139640074871,0.000107730560412264,0.635080062143989,1.00856470415883,0.9508,0.00305873699425106,0.95,0.00308220700148449,0.0492,0.00305873699425106,5000,0,0.0800000000000023,0.305873699425106
130,2000,200,0,0.45,0,0.6,"target-fixed",0.637143535991619,1946.8301426266,1872.34595838253,"",5000,1,0,0.00471502100230273,0.0023347418424726,0.165091178913235,0.00165107690507907,0.027271877758543,0.0005424789785324,0.162709258412693,0.00010537410552514,-1.4427908966557,0.987735109707439,0.945,0.0032241277890307,0.9464,0.00318518570887162,0.055,0.0032241277890307,5000,0,-0.5,0.32241277890307
131,2000,200,0,0.45,0.5,0.3,"joint-score",0.678410068962097,1940.91381999197,1861.25861773787,"",5000,1,0,0.000216327169071305,0.00240351738176012,0.169954343934232,0.00169971341918365,0.0288787489237547,0.000566029060009381,0.17326783995645,0.000118040913409269,1.94963891214253,1.02196121697693,0.9526,0.00300510365877785,0.9522,0.00301712313305241,0.0474,0.00300510365877785,5000,0,0.260000000000005,0.300510365877785
131,2000,200,0,0.45,0.5,0.3,"normal-recon",0.691383188016671,1940.91381999197,1861.25861773787,"",5000,1,0,0.000216327169071305,0.00240351738176012,0.169954343934232,0.00169971341918365,0.0288787489237547,0.000566029060009381,0.176572554265608,0.000117785547466442,3.89411072301731,1.04135374553466,0.9568,0.00287519599331941,0.9564,0.00288787257336607,0.0432,0.00287519599331941,5000,0,0.680000000000003,0.287519599331941
131,2000,200,0,0.45,0.5,0.3,"reported-cov",0.691233006685976,1940.91381999197,1861.25861773787,"",5000,1,0,0.000216327169071305,0.00240351738176012,0.169954343934232,0.00169971341918365,0.0288787489237547,0.000566029060009381,0.176539108026479,0.000119260653571521,3.87443117946731,1.04121550125116,0.9564,0.00288787257336607,0.9566,0.00288154264240528,0.0436,0.00288787257336608,5000,0,0.640000000000007,0.288787257336607
131,2000,200,0,0.45,0.5,0.3,"target-fixed",0.678378077451907,1940.91381999197,1861.25861773787,"",5000,1,0,0.000216327169071305,0.00240351738176012,0.169954343934232,0.00169971341918365,0.0288787489237547,0.000566029060009381,0.173256380656069,0.000117036336263924,1.94289633639211,1.02185393652317,0.952,0.00302311098043059,0.952,0.00302311098043059,0.048,0.00302311098043059,5000,0,0.2,0.302311098043059
132,2000,200,0,0.45,0.5,0.6,"joint-score",0.664740527260641,1948.6137270075,1868.63174746344,"",5000,1,0,7.9951440340496e-05,0.00239961917870675,0.169678699352883,0.00169695669768423,0.0287851092341161,0.000570195369069183,0.169778482257004,0.000116448971265818,0.0588069713527872,1.00303874029815,0.9484,0.00312849612433834,0.9484,0.00312849612433834,0.0516,0.00312849612433834,5000,0,-0.159999999999993,0.312849612433834
132,2000,200,0,0.45,0.5,0.6,"normal-recon",0.680159933226509,1948.6137270075,1868.63174746344,"",5000,1,0,7.9951440340496e-05,0.00239961917870675,0.169678699352883,0.00169695669768423,0.0287851092341161,0.000570195369069183,0.173709028001927,0.000116821426253179,2.37527082916971,1.02616733270416,0.9552,0.00292550713552368,0.9552,0.00292550713552368,0.0448,0.00292550713552369,5000,0,0.520000000000009,0.292550713552368
132,2000,200,0,0.45,0.5,0.6,"reported-cov",0.677800491088572,1948.6137270075,1868.63174746344,"",5000,1,0,7.9951440340496e-05,0.00239961917870675,0.169678699352883,0.00169695669768423,0.0287851092341161,0.000570195369069183,0.173111937357547,0.000118106473214971,2.02337595570752,1.02270725511043,0.954,0.00296256645495084,0.954,0.00296256645495084,0.046,0.00296256645495084,5000,0,0.4,0.296256645495084
132,2000,200,0,0.45,0.5,0.6,"target-fixed",0.664838564672665,1948.6137270075,1868.63174746344,"",5000,1,0,7.9951440340496e-05,0.00239961917870675,0.169678699352883,0.00169695669768423,0.0287851092341161,0.000570195369069183,0.16979954165703,0.000115160114670939,0.0712183112005826,1.00311089610459,0.9496,0.00309385972532693,0.9494,0.00309966578843591,0.0504,0.00309385972532693,5000,0,-0.0399999999999956,0.309385972532693
133,2000,200,0,0.45,1,0.3,"joint-score",0.706330704904788,1942.11505696736,1864.54006655517,"",5000,1,0,-0.00295368593429284,0.00256069579406546,0.181068536053956,0.00181086645624042,0.0327879818463714,0.000656621116759054,0.180410582794465,0.000126506407699687,-0.363372496309555,0.998912249894214,0.9428,0.00328414859590732,0.9434,0.00326791799162708,0.0572,0.00328414859590732,5000,0,-0.719999999999998,0.328414859590732
133,2000,200,0,0.45,1,0.3,"normal-recon",0.729155194819523,1942.11505696736,1864.54006655517,"",5000,1,0,-0.00295368593429284,0.00256069579406546,0.181068536053956,0.00181086645624042,0.0327879818463714,0.000656621116759054,0.186255366867195,0.000135027074593347,2.86456770804948,1.03144783197223,0.9528,0.00299907185642492,0.9524,0.00301112072159188,0.0472,0.00299907185642492,5000,0,0.280000000000002,0.299907185642492
133,2000,200,0,0.45,1,0.3,"reported-cov",0.729038031066397,1942.11505696736,1864.54006655517,"",5000,1,0,-0.00295368593429284,0.00256069579406546,0.181068536053956,0.00181086645624042,0.0327879818463714,0.000656621116759054,0.186231482574643,0.000136702447638268,2.85137696101354,1.03138357383179,0.9526,0.00300510365877785,0.9522,0.00301712313305241,0.0474,0.00300510365877785,5000,0,0.260000000000005,0.300510365877785
133,2000,200,0,0.45,1,0.3,"target-fixed",0.716959187898034,1942.11505696736,1864.54006655517,"",5000,1,0,-0.00295368593429284,0.00256069579406546,0.181068536053956,0.00181086645624042,0.0327879818463714,0.000656621116759054,0.18314594430071,0.0001343765128036,1.14730493327384,1.01429283997324,0.9478,0.00314563697841948,0.949,0.00311123769583746,0.0522,0.00314563697841947,5000,0,-0.219999999999998,0.314563697841947
134,2000,200,0,0.45,1,0.6,"joint-score",0.691313313958772,1949.43437163928,1872.35829246677,"",5000,1,0,0.000103668365856319,0.00248199825514192,0.175503779710403,0.0017552133272137,0.0307954271244293,0.00060579474205274,0.176577560197062,0.000124688579571362,0.611827556323918,1.00872395982817,0.9482,0.0031342227106573,0.948,0.00313993630508646,0.0518,0.0031342227106573,5000,0,-0.179999999999991,0.31342227106573
134,2000,200,0,0.45,1,0.6,"normal-recon",0.716906559574613,1949.43437163928,1872.35829246677,"",5000,1,0,0.000103668365856319,0.00248199825514192,0.175503779710403,0.0017552133272137,0.0307954271244293,0.00060579474205274,0.183141286609403,0.0001369619811438,4.35176205982724,1.04653570963864,0.9572,0.00286245209566902,0.9572,0.00286245209566902,0.0428,0.00286245209566903,5000,0,0.72000000000001,0.286245209566902
134,2000,200,0,0.45,1,0.6,"reported-cov",0.714662952346625,1949.43437163928,1872.35829246677,"",5000,1,0,0.000103668365856319,0.00248199825514192,0.175503779710403,0.0017552133272137,0.0307954271244293,0.00060579474205274,0.182575154188696,0.000138480988012976,4.02918643117585,1.04338373692843,0.9568,0.00287519599331941,0.9566,0.00288154264240528,0.0432,0.00287519599331941,5000,0,0.680000000000003,0.287519599331941
134,2000,200,0,0.45,1,0.6,"target-fixed",0.702410037230566,1949.43437163928,1872.35829246677,"",5000,1,0,0.000103668365856319,0.00248199825514192,0.175503779710403,0.0017552133272137,0.0307954271244293,0.00060579474205274,0.179441728258016,0.000135171439039112,2.24379700204229,1.02543671801889,0.9528,0.00299907185642492,0.9528,0.00299907185642492,0.0472,0.00299907185642492,5000,0,0.280000000000002,0.299907185642492
135,2000,200,0,0.9,0,0.3,"joint-score",0.705318080852056,1941.62156401741,1860.82498214658,"",5000,1,0,0.00452756869061356,0.00252941830531825,0.178856883614792,0.00178874771986454,0.0320038857376802,0.000662445266468371,0.180196899733247,0.000139180316309031,0.749211375806502,1.0105933052642,0.9496,0.00309385972532693,0.9498,0.00308804015517933,0.0504,0.00309385972532693,5000,0,-0.0399999999999956,0.309385972532693
135,2000,200,0,0.9,0,0.3,"normal-recon",0.706882497084058,1941.62156401741,1860.82498214658,"",5000,1,0,0.00452756869061356,0.00252941830531825,0.178856883614792,0.00178874771986454,0.0320038857376802,0.000662445266468371,0.180509990787694,0.000114112807698045,0.924262538568232,1.01135800918334,0.9512,0.00304691844328003,0.9508,0.00305873699425106,0.0488,0.00304691844328003,5000,0,0.120000000000009,0.304691844328003
135,2000,200,0,0.9,0,0.3,"reported-cov",0.706578405940383,1941.62156401741,1860.82498214658,"",5000,1,0,0.00452756869061356,0.00252941830531825,0.178856883614792,0.00178874771986454,0.0320038857376802,0.000662445266468371,0.180447044274352,0.000118776020891482,0.889068750065336,1.01117461878134,0.9514,0.0030409879973456,0.9508,0.00305873699425106,0.0486,0.0030409879973456,5000,0,0.140000000000007,0.30409879973456
135,2000,200,0,0.9,0,0.3,"target-fixed",0.658509833000991,1941.62156401741,1860.82498214658,"",5000,1,0,0.00452756869061356,0.00252941830531825,0.178856883614792,0.00178874771986454,0.0320038857376802,0.000662445266468371,0.168155625754259,0.000105461102993289,-5.98314006386256,0.942109634107236,0.9362,0.00345628586780665,0.9346,0.00349636496950762,0.0638,0.00345628586780665,5000,0,-1.37999999999999,0.345628586780665
136,2000,200,0,0.9,0,0.6,"joint-score",0.694986737924698,1948.95094392979,1869.63554146154,"",5000,1,0,-0.000216789189294322,0.00251231442449646,0.177647456603423,0.00177665224014239,0.0315523541114502,0.000644749556393992,0.177570635001478,0.000140840346812135,-0.0432438512847133,1.00280637424599,0.949,0.00311123769583746,0.949,0.00311123769583746,0.051,0.00311123769583746,5000,0,-0.1,0.311123769583746
136,2000,200,0,0.9,0,0.6,"normal-recon",0.705102398610434,1948.95094392979,1869.63554146154,"",5000,1,0,-0.000216789189294322,0.00251231442449646,0.177647456603423,0.00177665224014239,0.0315523541114502,0.000644749556393992,0.180072661119496,0.000119406956390786,1.365178293257,1.01597904730604,0.9544,0.00295027591929975,0.9546,0.00294410733499986,0.0456,0.00295027591929975,5000,0,0.440000000000007,0.295027591929975
136,2000,200,0,0.9,0,0.6,"reported-cov",0.696584010735004,1948.95094392979,1869.63554146154,"",5000,1,0,-0.000216789189294322,0.00251231442449646,0.177647456603423,0.00177665224014239,0.0315523541114502,0.000644749556393992,0.177908944190464,0.00012155478401805,0.14719466973554,1.00390668509544,0.9504,0.00307049963361014,0.9504,0.00307049963361014,0.0496,0.00307049963361014,5000,0,0.0400000000000067,0.307049963361014
136,2000,200,0,0.9,0,0.6,"target-fixed",0.648686316988567,1948.95094392979,1869.63554146154,"",5000,1,0,-0.000216789189294322,0.00251231442449646,0.177647456603423,0.00177665224014239,0.0315523541114502,0.000644749556393992,0.165655396993757,0.000106670931766463,-6.75048201587057,0.934519543298902,0.9312,0.00357956868910208,0.931,0.00358438279205779,0.0688,0.00357956868910208,5000,0,-1.87999999999999,0.357956868910208
137,2000,200,0,0.9,0.5,0.3,"joint-score",0.726346459144812,1941.53747368757,1863.46343030628,"",5000,1,0,-0.0021230733609369,0.00260908786702292,0.184490372348345,0.00184508824153397,0.034034397590229,0.000666361936310952,0.185555218758282,0.000139305733435838,0.577182644482943,1.00870255359274,0.9482,0.0031342227106573,0.9488,0.0031170036894428,0.0518,0.0031342227106573,5000,0,-0.179999999999991,0.31342227106573
137,2000,200,0,0.9,0.5,0.3,"normal-recon",0.769373541146667,1941.53747368757,1863.46343030628,"",5000,1,0,-0.0021230733609369,0.00260908786702292,0.184490372348345,0.00184508824153397,0.034034397590229,0.000666361936310952,0.196517665093289,0.000139287109416091,6.51919804369774,1.06797046863336,0.9614,0.00272433624943765,0.9616,0.00271755183943195,0.0386,0.00272433624943765,5000,0,1.14000000000001,0.272433624943765
137,2000,200,0,0.9,0.5,0.3,"reported-cov",0.769011705946096,1941.53747368757,1863.46343030628,"",5000,1,0,-0.0021230733609369,0.00260908786702292,0.184490372348345,0.00184508824153397,0.034034397590229,0.000666361936310952,0.196448288999063,0.000145781107113436,6.48159386232894,1.06785002816948,0.961,0.00273784586856163,0.9616,0.00271755183943195,0.039,0.00273784586856163,5000,0,1.1,0.273784586856163
137,2000,200,0,0.9,0.5,0.3,"target-fixed",0.72543042118834,1941.53747368757,1863.46343030628,"",5000,1,0,-0.0021230733609369,0.00260908786702292,0.184490372348345,0.00184508824153397,0.034034397590229,0.000666361936310952,0.185301789332891,0.000133495970175478,0.439815354165929,1.007101447142,0.9468,0.00317394895989208,0.9466,0.00317957355631223,0.0532,0.00317394895989208,5000,0,-0.319999999999998,0.317394895989208
138,2000,200,0,0.9,0.5,0.6,"joint-score",0.712602850411361,1947.1612029494,1869.01440514338,"",5000,1,0,-0.00428753877184141,0.0025867014384831,0.18290741280564,0.00182925706290989,0.0334668136236409,0.000649428876094381,0.182054085795404,0.000139507899311508,-0.466534951835285,0.998352004781208,0.9454,0.00321306209090332,0.9456,0.0032075111847038,0.0546,0.00321306209090332,5000,0,-0.459999999999994,0.321306209090332
138,2000,200,0,0.9,0.5,0.6,"normal-recon",0.764009022222179,1947.1612029494,1869.01440514338,"",5000,1,0,-0.00428753877184141,0.0025867014384831,0.18290741280564,0.00182925706290989,0.0334668136236409,0.000649428876094381,0.195188804877374,0.000150090210996497,6.71454036955008,1.07040209153434,0.9622,0.0026970784193271,0.9616,0.00271755183943195,0.0378,0.00269707841932711,5000,0,1.22000000000001,0.26970784193271
138,2000,200,0,0.9,0.5,0.6,"reported-cov",0.755962050592327,1947.1612029494,1869.01440514338,"",5000,1,0,-0.00428753877184141,0.0025867014384831,0.18290741280564,0.00182925706290989,0.0334668136236409,0.000649428876094381,0.193159899178274,0.000155675720242099,5.6052875142512,1.05958236165486,0.9598,0.00277791144567281,0.9588,0.00281078494374792,0.0402,0.00277791144567281,5000,0,0.980000000000003,0.277791144567281
138,2000,200,0,0.9,0.5,0.6,"target-fixed",0.711863008456551,1947.1612029494,1869.01440514338,"",5000,1,0,-0.00428753877184141,0.0025867014384831,0.18290741280564,0.00182925706290989,0.0334668136236409,0.000649428876094381,0.181865094198294,0.000139341152168778,-0.569861325660792,0.997314693078464,0.9452,0.00321860093829602,0.9456,0.0032075111847038,0.0548,0.00321860093829602,5000,0,-0.479999999999992,0.321860093829602
139,2000,200,0,0.9,1,0.3,"joint-score",0.786771774325545,1941.56734064426,1863.24251068951,"",5000,1,0,0.000872667129541182,0.00285685240804103,0.202009971057493,0.00202030175085254,0.040800628348887,0.000803656584558571,0.201001248815233,0.000153273656940262,-0.499342798268776,0.997994506695386,0.9508,0.00305873699425106,0.951,0.00305283474822991,0.0492,0.00305873699425106,5000,0,0.0800000000000023,0.305873699425106
