"a","b","c","bias","pop","bridge","scale"
1,-0.3,0.7,-0.188530305481256,-0.125394909165455,-0.0631353963158002,1
-1,-0.2,0.7,0.208984475090072,0.128420208997875,0.0805642660921966,1
-0.9,-0.2,0.7,0.187722622410827,0.115377801555028,0.0723448208557996,1
-0.8,-0.2,0.7,0.16656079989157,0.102385604984046,0.0641751949075238,1
-0.7,-0.2,0.7,0.145494237610198,0.089441547296645,0.0560526903135526,1
-0.6,-0.2,0.7,0.124518085220423,0.0765435212779521,0.0479745639424713,1
-0.5,-0.2,0.7,0.103627416439241,0.0636893861097366,0.039938030329504,1
-0.4,-0.2,0.7,0.0828172335432861,0.0508769690103366,0.0319402645329495,1
-0.3,-0.2,0.7,0.06208247187014,0.0381040668896669,0.0239784049804731,1
-0.2,-0.2,0.7,0.0414180043211139,0.0253684480178991,0.0160495563032148,1
-0.1,-0.2,0.7,0.0208186458627167,0.0126678537064443,0.00815079215627246,1
0,-0.2,0.7,0.000279158024401926,0,0.000279158024401926,1
0.1,-0.2,0.7,-0.0202057466091624,-0.0126374206215437,-0.0075683259876187,1
0.2,-0.2,0.7,-0.0406413999126853,-0.0252467375323774,-0.0153946623803078,1
0.3,-0.2,0.7,-0.0610331737425802,-0.0378303002422392,-0.023202873500341,1
0.4,-0.2,0.7,-0.081386475467482,-0.0503904766710015,-0.0309959987964804,1
0.5,-0.2,0.7,-0.101706743507087,-0.062929651417174,-0.0387770920899135,1
0.6,-0.2,0.7,-0.121999442879018,-0.0754502240211459,-0.0465492188578717,1
0.7,-0.2,0.7,-0.142270060753143,-0.0879546072238022,-0.0543154535293412,1
0.8,-0.2,0.7,-0.162524102012564,-0.100445225221193,-0.0620788767913705,1
0.9,-0.2,0.7,-0.182767084820177,-0.112924511915891,-0.0698425729042866,1
1,-0.2,0.7,-0.203004536189589,-0.125394909165455,-0.0776096270241332,1
-1,-0.1,0.7,0.194122095554914,0.128420208997875,0.0657018865570381,1
-0.9,-0.1,0.7,0.172897497399829,0.115377801555028,0.0575196958448014,1
-0.8,-0.1,0.7,0.151771185256832,0.102385604984046,0.0493855802727857,1
-0.7,-0.1,0.7,0.130738359998724,0.089441547296645,0.0412968127020787,1
-0.6,-0.1,0.7,0.109794143665727,0.0765435212779521,0.0332506223877745,1
-0.5,-0.1,0.7,0.0889335839575552,0.0636893861097366,0.0252441978478186,1
-0.4,-0.1,0.7,0.0681516587330039,0.0508769690103366,0.0172746897226673,1
-0.3,-0.1,0.7,0.0474432805130934,0.0381040668896669,0.00933921362342649,1
-0.2,-0.1,0.7,0.0268033009846813,0.0253684480178991,0.0014348529667822,1
-0.1,-0.1,0.7,0.00622651550178308,0.0126678537064443,-0.0064413382046612,1
0,-0.1,0.7,-0.0142923324175133,0,-0.0142923324175133,1
0.1,-0.1,0.7,-0.03475854660022,-0.0126374206215437,-0.0221211259786763,1
0.2,-0.1,0.7,-0.0551774737348821,-0.0252467375323774,-0.0299307362025046,1
0.3,-0.1,0.7,-0.0755544988960182,-0.0378303002422392,-0.037724198653779,1
0.4,-0.1,0.7,-0.0958950410768977,-0.0503904766710015,-0.0455045644058961,1
0.5,-0.1,0.7,-0.116204548730644,-0.062929651417174,-0.0532748973134698,1
0.6,-0.1,0.7,-0.136488495319275,-0.0754502240211459,-0.0610382712981294,1
0.7,-0.1,0.7,-0.156752374870029,-0.0879546072238022,-0.068797767646227,1
0.8,-0.1,0.7,-0.177001697538063,-0.100445225221193,-0.0765564723168693,1
0.9,-0.1,0.7,-0.197241985174413,-0.112924511915891,-0.0843174732585221,1
1,-0.1,0.7,-0.21747876689792,-0.125394909165455,-0.0920838577324647,1
-1,0,0.7,0.179272538203568,0.128420208997875,0.0508523292056925,1
-0.9,0,0.7,0.158084606706602,0.115377801555028,0.0427068051515739,1
-0.8,0,0.7,0.136993206995824,0.102385604984046,0.0346076020117785,1
-0.7,0,0.7,0.11599351127786,0.089441547296645,0.026551963981215,1
-0.6,0,0.7,0.0950806145200682,0.0765435212779521,0.0185370932421161,1
-0.5,0,0.7,0.0742495389467954,0.0636893861097366,0.0105601528370588,1
-0.4,0,0.7,0.0534952385416443,0.0508769690103366,0.00261826953130773,1
-0.3,0,0.7,0.0328126035521191,0.0381040668896669,-0.00529146333754782,1
-0.2,0,0.7,0.0121964649937152,0.0253684480178991,-0.0131719830241839,1
-0.1,0,0.7,-0.00835840084915648,0.0126678537064443,-0.0210262545556008,1
0,0,0.7,-0.0288572679273302,0,-0.0288572679273302,1
0.1,0,0.7,-0.0493054559376283,-0.0126374206215437,-0.0366680353160845,1
0.2,0,0.7,-0.0697083258412645,-0.0252467375323774,-0.0444615883088871,1
0.3,0,0.7,-0.0900712753904417,-0.0378303002422392,-0.0522409751482025,1
0.4,0,0.7,-0.110399734663421,-0.0503904766710015,-0.0600092579924198,1
0.5,0,0.7,-0.130699161607863,-0.062929651417174,-0.067769510190689,1
0.6,0,0.7,-0.150975037591998,-0.0754502240211459,-0.075524813570852,1
0.7,0,0.7,-0.171232862962856,-0.0879546072238022,-0.0832782557390539,1
0.8,0,0.7,-0.191478152610593,-0.100445225221193,-0.0910329273893994,1
0.9,0,0.7,-0.211716431537714,-0.112924511915891,-0.0987919196218235,1
1,0,0.7,-0.231953230431874,-0.125394909165455,-0.106558321266419,1
-1,0.1,0.7,0.164435604921858,0.128420208997875,0.0360153959239831,1
-0.9,0.1,0.7,0.143283748740451,0.115377801555028,0.0279059471854229,1
-0.8,0.1,0.7,0.1222266602238,0.102385604984046,0.0198410552397538,1
-0.7,0.1,0.7,0.101259483451878,0.089441547296645,0.0118179361552327,1
-0.6,0.1,0.7,0.080377286860344,0.0765435212779521,0.0038337655823919,1
-0.5,0.1,0.7,0.0595750677403575,0.0636893861097366,-0.00411431836937914,1
-0.4,0.1,0.7,0.0388477567431569,0.0508769690103366,-0.0120292122671797,1
-0.3,0.1,0.7,0.0181902223858332,0.0381040668896669,-0.0199138445038337,1
-0.2,0.1,0.7,-0.00240272444443707,0.0253684480178991,-0.0277711724623361,1
-0.1,0.1,0.7,-0.0229363259900888,0.0126678537064443,-0.0356041796965331,1
0,0.1,0.7,-0.043415873128606,0,-0.043415873128606,1
0.1,0.1,0.7,-0.063846700884995,-0.0126374206215437,-0.0512092802634512,1
0.2,0.1,0.7,-0.0842341839522028,-0.0252467375323774,-0.0589874464198254,1
0.3,0.1,0.7,-0.104583732219974,-0.0378303002422392,-0.0667534319777349,1
0.4,0.1,0.7,-0.124900786312174,-0.0503904766710015,-0.0745103096411728,1
0.5,0.1,0.7,-0.145190813132352,-0.062929651417174,-0.0822611617151781,1
0.6,0.1,0.7,-0.165459301416981,-0.0754502240211459,-0.0900090773958351,1
0.7,0.1,0.7,-0.185711757295502,-0.0879546072238022,-0.0977571500717001,1
0.8,0.1,0.7,-0.205953699856157,-0.100445225221193,-0.105508474634963,1
0.9,0.1,0.7,-0.226190656716354,-0.112924511915891,-0.113266144800464,1
1,0.1,0.7,-0.246428159596182,-0.125394909165455,-0.121033250430726,1
-1,0.2,0.7,0.149611096396735,0.128420208997875,0.0211908873988592,1
-0.9,0.2,0.7,0.128494720773576,0.115377801555028,0.0131169192185481,1
-0.8,0.2,0.7,0.107471338980879,0.102385604984046,0.00508573399683365,1
-0.7,0.2,0.7,0.0865360675121395,0.089441547296645,-0.0029054797845055,1
-0.6,0.2,0.7,0.0656839488128345,0.0765435212779521,-0.0108595724651176,1
-0.5,0.2,0.7,0.0449099557834012,0.0636893861097366,-0.0187794303263354,1
-0.4,0.2,0.7,0.0242089962856729,0.0508769690103366,-0.0266679727246637,1
-0.3,0.2,0.7,0.00357591764943538,0.0381040668896669,-0.0345281492402315,1
-0.2,0.2,0.7,-0.0169944888234712,0.0253684480178991,-0.0423629368413703,1
-0.1,0.2,0.7,-0.0375074833597284,0.0126678537064443,-0.0501753370661727,1
0,0.2,0.7,-0.0579683732214022,0,-0.0579683732214022,1
0.1,0.2,0.7,-0.0783825082202631,-0.0126374206215437,-0.0657450875987194,1
0.2,0.2,0.7,-0.0987552762403445,-0.0252467375323774,-0.073508538707967,1
0.3,0.2,0.7,-0.119092098769035,-0.0378303002422392,-0.0812617985267955,1
0.4,0.2,0.7,-0.139398426436668,-0.0503904766710015,-0.089007949765667,1
0.5,0.2,0.7,-0.159679734564288,-0.062929651417174,-0.0967500831471144,1
0.6,0.2,0.7,-0.179941518718843,-0.0754502240211459,-0.104491294697697,1
0.7,0.2,0.7,-0.20018929027498,-0.0879546072238022,-0.112234683051177,1
0.8,0.2,0.7,-0.220428571982242,-0.100445225221193,-0.119983346761048,1
0.9,0.2,0.7,-0.240664893536449,-0.112924511915891,-0.127740381620558,1
1,0.2,0.7,-0.260903787153789,-0.125394909165455,-0.135508877988334,1
-1,0.3,0.7,0.134798812137177,0.128420208997875,0.0063786031393015,1
-0.9,0.3,0.7,0.113717318962055,0.115377801555028,-0.00166048259297291,1
-0.8,0.3,0.7,0.0927270362531597,0.102385604984046,-0.00965856873088611,1
-0.7,0.3,0.7,0.0718230534581902,0.089441547296645,-0.0176184938384548,1
-0.6,0.3,0.7,0.0510003875743437,0.0765435212779521,-0.0255431337036084,1
-0.5,0.3,0.7,0.0302539876540041,0.0636893861097366,-0.0334353984557325,1
-0.4,0.3,0.7,0.00957873931264641,0.0508769690103366,-0.0412982296976901,1
-0.3,0.3,0.7,-0.0110305307641528,0.0381040668896669,-0.0491345976538197,1
-0.2,0.3,0.7,-0.0315790503170161,0.0253684480178991,-0.0569474983349152,1
-0.1,0.3,0.7,-0.0520720970144315,0.0126678537064443,-0.0647399507208758,1
0,0.3,0.7,-0.0725149939611864,0,-0.0725149939611864,1
0.1,0.3,0.7,-0.0929131052146676,-0.0126374206215437,-0.0802756845931239,1
0.2,0.3,0.7,-0.113271831309584,-0.0252467375323774,-0.088025093777207,1
0.3,0.3,0.7,-0.133596604791332,-0.0378303002422392,-0.0957663045490925,1
0.4,0.3,0.7,-0.153892885757854,-0.0503904766710015,-0.103502409086853,1
0.5,0.3,0.7,-0.17416615740949,-0.062929651417174,-0.111236505992316,1
0.6,0.3,0.7,-0.19442192160612,-0.0754502240211459,-0.118971697584975,1
0.7,0.3,0.7,-0.214665694430533,-0.0879546072238022,-0.126711087206731,1
0.8,0.3,0.7,-0.234903001756913,-0.100445225221193,-0.13445777653572,1
0.9,0.3,0.7,-0.255139374823072,-0.112924511915891,-0.142214862907182,1
1,0.3,0.7,-0.275380345804971,-0.125394909165455,-0.149985436639516,1
-1,0.4,0.7,0.119998550495136,0.128420208997875,-0.00842165850273946,1
-0.9,0.4,0.7,0.0989513383668763,0.115377801555028,-0.0164264631881514,1
-0.8,0.4,0.7,0.0779935439937771,0.102385604984046,-0.0243920609902687,1
-0.7,0.4,0.7,0.0571202303188896,0.089441547296645,-0.0323213169777554,1
-0.6,0.4,0.7,0.03632638943335,0.0765435212779521,-0.0402171318446021,1
-0.5,0.4,0.7,0.0156069470843235,0.0636893861097366,-0.0480824390254131,1
-0.4,0.4,0.7,-0.00504323281597574,0.0508769690103366,-0.0559202018263123,1
-0.3,0.4,0.7,-0.0256293436831322,0.0381040668896669,-0.0637334105727991,1
-0.2,0.4,0.7,-0.0461566317574928,0.0253684480178991,-0.0715250797753919,1
-0.1,0.4,0.7,-0.0666303916070803,0.0126678537064443,-0.0792982453135245,1
0,0.4,0.7,-0.0870559616377854,0,-0.0870559616377854,1
0.1,0.4,0.7,-0.107438719611696,-0.0126374206215437,-0.0948012989901519,1
0.2,0.4,0.7,-0.127784078174059,-0.0252467375323774,-0.102537340641681,1
0.3,0.4,0.7,-0.148097480388911,-0.0378303002422392,-0.110267180146672,1
0.4,0.4,0.7,-0.168384395283158,-0.0503904766710015,-0.117993918612156,1
0.5,0.4,0.7,-0.188650313398495,-0.062929651417174,-0.125720661981321,1
0.6,0.4,0.7,-0.208900742350341,-0.0754502240211459,-0.133450518329195,1
0.7,0.4,0.7,-0.229141202392734,-0.0879546072238022,-0.141186595168932,1
0.8,0.4,0.7,-0.249377221987931,-0.100445225221193,-0.148931996766737,1
0.9,0.4,0.7,-0.269614333379355,-0.112924511915891,-0.156689821463464,1
1,0.4,0.7,-0.289858068166433,-0.125394909165455,-0.164463159000978,1
-1,0.5,0.7,0.105210108686511,0.128420208997875,-0.0232101003113642,1
-0.9,0.5,0.7,0.0841965729749662,0.115377801555028,-0.0311812285800616,1
-0.8,0.5,0.7,0.0632706531439955,0.102385604984046,-0.0391149518400503,1
-0.7,0.5,0.7,0.0424273861735444,0.089441547296645,-0.0470141611231006,1
-0.6,0.5,0.7,0.0216617397911583,0.0765435212779521,-0.0548817814867938,1
-0.5,0.5,0.7,0.000968616981752435,0.0636893861097366,-0.0627207691279842,1
-0.4,0.5,0.7,-0.0196571395026101,0.0508769690103366,-0.0705341085129467,1
-0.3,0.5,0.7,-0.040220742635707,0.0381040668896669,-0.0783248095253739,1
-0.2,0.5,0.7,-0.0607274566150032,0.0253684480178991,-0.0860959046329022,1
-0.1,0.5,0.7,-0.0811825923660049,0.0126678537064443,-0.0938504460724492,1
0,0.5,0.7,-0.101591503054307,0,-0.101591503054307,1
0.1,0.5,0.7,-0.121959579606056,-0.0126374206215437,-0.109322158984512,1
0.2,0.5,0.7,-0.142292246237146,-0.0252467375323774,-0.117045508704768,1
0.3,0.5,0.7,-0.162594955991151,-0.0378303002422392,-0.124764655748912,1
0.4,0.5,0.7,-0.182873186285541,-0.0503904766710015,-0.132482709614539,1
0.5,0.5,0.7,-0.203132434465612,-0.062929651417174,-0.140202783048438,1
0.6,0.5,0.7,-0.223378213365126,-0.0754502240211459,-0.14792798934398,1
0.7,0.5,0.7,-0.243616046872592,-0.0879546072238022,-0.15566143964879,1
0.8,0.5,0.7,-0.26385146550185,-0.100445225221193,-0.163406240280657,1
0.9,0.5,0.7,-0.284090001965619,-0.112924511915891,-0.171165490049728,1
1,0.5,0.7,-0.304337186750422,-0.125394909165455,-0.178942277584966,1
-1,0.6,0.7,0.0904332828121235,0.128420208997875,-0.0379869261857519,1
-0.9,0.6,0.7,0.0694528157202746,0.115377801555028,-0.0459249858347531,1
-0.8,0.6,0.7,0.0485581536543203,0.102385604984046,-0.0538274513297256,1
-0.7,0.6,0.7,0.0277443081730377,0.089441547296645,-0.0616972391236074,1
-0.6,0.6,0.7,0.00700622318304861,0.0765435212779521,-0.0695372980949035,1
-0.5,0.6,0.7,-0.0136612205499298,0.0636893861097366,-0.0773506066596664,1
-0.4,0.6,0.7,-0.0342632008908922,0.0508769690103366,-0.0851401699012287,1
-0.3,0.6,0.7,-0.0548049498289443,0.0381040668896669,-0.0929090167186112,1
-0.2,0.6,0.7,-0.0752917489762285,0.0253684480178991,-0.100660196994128,1
-0.1,0.6,0.7,-0.0957289250738945,0.0126678537064443,-0.108396778780339,1
0,0.6,0.7,-0.116121845506099,0,-0.116121845506099,1
0.1,0.6,0.7,-0.136475913822648,-0.0126374206215437,-0.123838493201105,1
0.2,0.6,0.7,-0.156796565270481,-0.0252467375323774,-0.131549827738104,1
0.3,0.6,0.7,-0.177089262333824,-0.0378303002422392,-0.139258962091585,1
0.4,0.6,0.7,-0.197359490282557,-0.0503904766710015,-0.146969013611555,1
0.5,0.6,0.7,-0.217612752728022,-0.062929651417174,-0.154683101310848,1
0.6,0.6,0.7,-0.237854567185282,-0.0754502240211459,-0.162404343164136,1
0.7,0.6,0.7,-0.258090460640654,-0.0879546072238022,-0.170135853416852,1
0.8,0.6,0.7,-0.278325965123153,-0.100445225221193,-0.177880739901959,1
0.9,0.6,0.7,-0.298566613278456,-0.112924511915891,-0.185642101362566,1
1,0.6,0.7,-0.31881793394381,-0.125394909165455,-0.193423024778354,1
-1,0.7,0.7,0.0756678678787578,0.128420208997875,-0.0527523411191176,1
-0.9,0.7,0.7,0.0547198585048401,0.115377801555028,-0.0606579430501877,1
-0.8,0.7,0.7,0.0338558345056399,0.102385604984046,-0.0685297704784059,1
-0.7,0.7,0.7,0.0130707825609886,0.089441547296645,-0.0763707647356564,1
-0.6,0.7,0.7,-0.00764037670055856,0.0765435212779521,-0.0841838979785107,1
-0.5,0.7,0.7,-0.0282827841893967,0.0636893861097366,-0.0919721702991333,1
-0.4,0.7,0.7,-0.0488616378445291,0.0508769690103366,-0.0997386068548656,1
-0.3,0.7,0.7,-0.0693821881276459,0.0381040668896669,-0.107486255017313,1
-0.2,0.7,0.7,-0.0898497335233238,0.0253684480178991,-0.115218181541223,1
-0.1,0.7,0.7,-0.110269616046738,0.0126678537064443,-0.122937469753183,1
0,0.7,0.7,-0.130647216759708,0,-0.130647216759708,1
0.1,0.7,0.7,-0.15098795129558,-0.0126374206215437,-0.138350530674036,1
0.2,0.7,0.7,-0.171297265392964,-0.0252467375323774,-0.146050527860586,1
0.3,0.7,0.7,-0.191580630438132,-0.0378303002422392,-0.153750330195893,1
0.4,0.7,0.7,-0.21184353901542,-0.0503904766710015,-0.161453062344419,1
0.5,0.7,0.7,-0.232091500464852,-0.062929651417174,-0.169161849047678,1
0.6,0.7,0.7,-0.252330036445899,-0.0754502240211459,-0.176879812424753,1
0.7,0.7,0.7,-0.272564676506117,-0.0879546072238022,-0.184610069282315,1
0.8,0.7,0.7,-0.292800953653326,-0.100445225221193,-0.192355728432133,1
0.9,0.7,0.7,-0.313044399929837,-0.112924511915891,-0.200119888013946,1
1,0.7,0.7,-0.333300541987197,-0.125394909165455,-0.207905632821741,1
-1,0.8,0.7,0.0609136578201925,0.128420208997875,-0.0675065511776829,1
-0.9,0.8,0.7,0.039997492219884,0.115377801555028,-0.0753803093351437,1
-0.8,0.8,0.7,0.0191634837303278,0.102385604984046,-0.083222121253718,1
-0.7,0.8,0.7,-0.00159340530510338,0.089441547296645,-0.0910349526017484,1
-0.6,0.8,0.7,-0.0222782769929619,0.0765435212779521,-0.098821798270914,1
-0.5,0.8,0.7,-0.0428962933766323,0.0636893861097366,-0.106585679486369,1
-0.4,0.8,0.7,-0.0634526719261668,0.0508769690103366,-0.114329640936503,1
-0.3,0.8,0.7,-0.0839526810332472,0.0381040668896669,-0.122056747922914,1
-0.2,0.8,0.7,-0.104401635512841,0.0253684480178991,-0.12977008353074,1
-0.1,0.8,0.7,-0.124804892112758,0.0126678537064443,-0.137472745819202,1
0,0.8,0.7,-0.145167845031852,0,-0.145167845031852,1
0.1,0.8,0.7,-0.165495921447133,-0.0126374206215437,-0.152858500825589,1
0.2,0.8,0.7,-0.185794577049794,-0.0252467375323774,-0.160547839517416,1
0.3,0.8,0.7,-0.206069291589761,-0.0378303002422392,-0.168238991347522,1
0.4,0.8,0.7,-0.226325564428087,-0.0503904766710015,-0.175935087757086,1
0.5,0.8,0.7,-0.246568910096286,-0.062929651417174,-0.183639258679112,1
0.6,0.8,0.7,-0.26680485386146,-0.0754502240211459,-0.191354629840314,1
0.7,0.8,0.7,-0.287038927295934,-0.0879546072238022,-0.199084320072132,1
0.8,0.8,0.7,-0.307276663849992,-0.100445225221193,-0.206831438628799,1
0.9,0.8,0.7,-0.327523594426238,-0.112924511915891,-0.214599082510347,1
1,0.8,0.7,-0.347785242954009,-0.125394909165455,-0.222390333788554,1
-1,0.9,0.7,0.0461704455182788,0.128420208997875,-0.0822497634795967,1
-0.9,0.9,0.7,0.025285506766932,0.115377801555028,-0.0900922947880958,1
-0.8,0.9,0.7,0.0044808884334091,0.102385604984046,-0.0979047165506367,1
-0.7,0.9,0.7,-0.0162484709327035,0.089441547296645,-0.105690018229349,1
-0.6,0.9,0.7,-0.036907695629999,0.0765435212779521,-0.113451216907951,1
-0.5,0.9,0.7,-0.0575019682917717,0.0636893861097366,-0.121191354401508,1
-0.4,0.9,0.7,-0.078036525376258,0.0508769690103366,-0.128913494386595,1
-0.3,0.9,0.7,-0.0985166526627065,0.0381040668896669,-0.136620719552373,1
-0.2,0.9,0.7,-0.11894768075463,0.0253684480178991,-0.144316128772529,1
-0.1,0.9,0.7,-0.139334980591359,0.0126678537064443,-0.152002834297803,1
0,0.9,0.7,-0.159683958968392,0,-0.159683958968392,1
0.1,0.9,0.7,-0.180000054066803,-0.0126374206215437,-0.167362633445259,1
0.2,0.9,0.7,-0.20028873099151,-0.0252467375323774,-0.175041993459133,1
0.3,0.9,0.7,-0.220555477317946,-0.0378303002422392,-0.182725177075706,1
0.4,0.9,0.7,-0.240805798646331,-0.0503904766710015,-0.19041532197533,1
0.5,0.9,0.7,-0.261045214162636,-0.062929651417174,-0.198115562745462,1
0.6,0.9,0.7,-0.28127925220494,-0.0754502240211459,-0.205829028183794,1
0.7,0.9,0.7,-0.301513445833924,-0.0879546072238022,-0.213558838610122,1
0.8,0.9,0.7,-0.321753328406012,-0.100445225221193,-0.221308103184818,1
0.9,0.9,0.7,-0.342004429147715,-0.112924511915891,-0.229079917231824,1
1,0.9,0.7,-0.362272268729581,-0.125394909165455,-0.236877359564125,1
-1,1,0.7,0.03143802282401,0.128420208997875,-0.0969821861738654,1
-0.9,1,0.7,0.0105836910789455,0.115377801555028,-0.104794110476082,1
-0.8,1,0.7,-0.0101921651863068,0.102385604984046,-0.112577770170353,1
-0.7,1,0.7,-0.0308946306730783,0.089441547296645,-0.120336177969723,1
-0.6,1,0.7,-0.0515288513289178,0.0765435212779521,-0.12807237260687,1
-0.5,1,0.7,-0.072100029833974,0.0636893861097366,-0.135789415943711,1
-0.4,1,0.7,-0.0926134210919455,0.0508769690103366,-0.143490390102282,1
-0.3,1,0.7,-0.113074327727395,0.0381040668896669,-0.151178394617062,1
-0.2,1,0.7,-0.133488095590795,0.0253684480178991,-0.158856543608695,1
-0.1,1,0.7,-0.153860109272094,0.0126678537064443,-0.166527962978538,1
0,1,0.7,-0.174195787623334,0,-0.174195787623334,1
0.1,1,0.7,-0.194500579290305,-0.0126374206215437,-0.181863158668762,1
0.2,1,0.7,-0.21477995825304,-0.0252467375323774,-0.189533220720663,1
0.3,1,0.7,-0.235039419374534,-0.0378303002422392,-0.197209119132294,1
0.4,1,0.7,-0.255284473956832,-0.0503904766710015,-0.204893997285831,1
0.5,1,0.7,-0.275520645303461,-0.062929651417174,-0.212590993886287,1
0.6,1,0.7,-0.295753464286925,-0.0754502240211459,-0.220303240265779,1
0.7,1,0.7,-0.315988464919883,-0.0879546072238022,-0.228033857696081,1
0.8,1,0.7,-0.336231179928584,-0.100445225221193,-0.235785954707391,1
0.9,1,0.7,-0.356487136327012,-0.112924511915891,-0.243562624411121,1
1,1,0.7,-0.376761850990221,-0.125394909165455,-0.251366941824766,1
-1,-1,0.8,0.33287268943797,0.128420208997875,0.204452480440095,1
-0.9,-1,0.8,0.310239109269083,0.115377801555028,0.194861307714055,1
-0.8,-1,0.8,0.287727380578468,0.102385604984046,0.185341775594422,1
-0.7,-1,0.8,0.265332525710985,0.089441547296645,0.17589097841434,1
-0.6,-1,0.8,0.243049466446281,0.0765435212779521,0.166505945168329,1
-0.5,-1,0.8,0.220873028951048,0.0636893861097366,0.157183642841312,1
-0.4,-1,0.8,0.198797948748633,0.0508769690103366,0.147920979738296,1
-0.3,-1,0.8,0.176818875699664,0.0381040668896669,0.138714808809997,1
-0.2,-1,0.8,0.154930378988585,0.0253684480178991,0.129561930970686,1
-0.1,-1,0.8,0.133126952111303,0.0126678537064443,0.120459098404859,1
0,-1,0.8,0.111403017860106,0,0.111403017860106,1
0.1,-1,0.8,0.0897529333025585,-0.0126374206215437,0.102390353924102,1
0.2,-1,0.8,0.0681709947517857,-0.0252467375323774,0.0934177322841632,1
0.3,-1,0.8,0.0466514427261511,-0.0378303002422392,0.0844817429683903,1
0.4,-1,0.8,0.02518846689698,-0.0503904766710015,0.0755789435679815,1
0.5,-1,0.8,0.00377621102345066,-0.062929651417174,0.0667058624406247,1
0.6,-1,0.8,-0.0175912221256059,-0.0754502240211459,0.05785900189554,1
0.7,-1,0.8,-0.0389197658628474,-0.0879546072238022,0.0490348413609548,1
0.8,-1,0.8,-0.0602153846859016,-0.100445225221193,0.0402298405352919,1
0.9,-1,0.8,-0.0814840693922427,-0.112924511915891,0.031440442523648,1
1,-1,0.8,-0.102731832204058,-0.125394909165455,0.0226630769613973,1
-1,-0.9,0.8,0.318045233621974,0.128420208997875,0.189625024624099,1
-0.9,-0.9,0.8,0.295454871983476,0.115377801555028,0.180077070428449,1
-0.8,-0.9,0.8,0.27298460915952,0.102385604984046,0.170599004175474,1
-0.7,-0.9,0.8,0.250629432584641,0.089441547296645,0.161187885287996,1
-0.6,-0.9,0.8,0.228384230818872,0.0765435212779521,0.15184070954092,1
-0.5,-0.9,0.8,0.206243798507541,0.0636893861097366,0.142554412397805,1
-0.4,-0.9,0.8,0.184202841356145,0.0508769690103366,0.133325872345809,1
-0.3,-0.9,0.8,0.162255981114482,0.0381040668896669,0.124151914224815,1
-0.2,-0.9,0.8,0.14039776056493,0.0253684480178991,0.115029312547031,1
-0.1,-0.9,0.8,0.118622648510487,0.0126678537064443,0.105954794804042,1
0,-0.9,0.8,0.0969250447588271,0,0.0969250447588271,1
0.1,-0.9,0.8,0.0752992850993854,-0.0126374206215437,0.0879367057209291,1
0.2,-0.9,0.8,0.0537396462710092,-0.0252467375323774,0.0789863838033866,1
0.3,-0.9,0.8,0.032240350918473,-0.0378303002422392,0.0700706511607122,1
0.4,-0.9,0.8,0.0107955725365962,-0.0503904766710015,0.0611860492075978,1
0.5,-0.9,0.8,-0.0106005595986527,-0.062929651417174,0.0523290918185213,1
0.6,-0.9,0.8,-0.0319539555122405,-0.0754502240211459,0.0434962685089054,1
0.7,-0.9,0.8,-0.0532705596249699,-0.0879546072238022,0.0346840475988323,1
0.8,-0.9,0.8,-0.0745563458605565,-0.100445225221193,0.025888879360637,1
0.9,-0.9,0.8,-0.09581731276369,-0.112924511915891,0.0171071991522008,1
1,-0.9,0.8,-0.117059478627744,-0.125394909165455,0.00833543053771109,1
-1,-0.8,0.8,0.303232138720855,0.128420208997875,0.174811929722979,1
-0.9,-0.8,0.8,0.280684424918972,0.115377801555028,0.165306623363945,1
-0.8,-0.8,0.8,0.258255045636151,0.102385604984046,0.155869440652105,1
-0.7,-0.8,0.8,0.235938953949961,0.089441547296645,0.146497406653316,1
-0.6,-0.8,0.8,0.213731005756934,0.0765435212779521,0.137187484478982,1
-0.5,-0.8,0.8,0.191625964739049,0.0636893861097366,0.127936578629312,1
-0.4,-0.8,0.8,0.169618507343348,0.0508769690103366,0.118741538333011,1
-0.3,-0.8,0.8,0.147703227768922,0.0381040668896669,0.109599160879255,1
-0.2,-0.8,0.8,0.125874642956489,0.0253684480178991,0.10050619493859,1
-0.1,-0.8,0.8,0.104127197576377,0.0126678537064443,0.0914593438699327,1
0,-0.8,0.8,0.0824552690114024,0,0.0824552690114024,1
0.1,-0.8,0.8,0.0608531723318155,-0.0126374206215437,0.0734905929533592,1
0.2,-0.8,0.8,0.0393151652601703,-0.0252467375323774,0.0645619027925478,1
0.3,-0.8,0.8,0.0178354531244873,-0.0378303002422392,0.0556657533667265,1
0.4,-0.8,0.8,-0.00359180620132155,-0.0503904766710015,0.04679867046968,1
0.5,-0.8,0.8,-0.0249724973701682,-0.062929651417174,0.0379571540470058,1
0.6,-0.8,0.8,-0.0463125426477326,-0.0754502240211459,0.0291376813734134,1
0.7,-0.8,0.8,-0.0676178970110989,-0.0879546072238022,0.0203367102127033,1
0.8,-0.8,0.8,-0.0888945432592631,-0.100445225221193,0.0115506819619304,1
0.9,-0.8,0.8,-0.110148487134352,-0.112924511915891,0.00277602478153857,1
1,-0.8,0.8,-0.131385752451904,-0.125394909165455,-0.00599084328644894,1
-1,-0.7,0.8,0.288433218937401,0.128420208997875,0.160013009939526,1
-0.9,-0.7,0.8,0.265927578403894,0.115377801555028,0.150549776848866,1
-0.8,-0.7,0.8,0.243538496643302,0.102385604984046,0.141152891659256,1
