"cell","method","n_ok","n_fail","bias","mcse","emp_se","mod_se","rmse","coverage","cov_mcse","ess","design","var_T","ratio","shift","em","exact_unadj"
56,"maic_meanvar",1000,0,0.0145326805137563,0.0074540402759064,0.235717450424942,0.240094201146418,0.236047352286178,0.938,0.00762600813007697,146.48903476241,"unanchored",0.25,0.5,0,"present",0.0839762925847689
56,"maic_means",1000,0,0.0884976272993156,0.00509306125602317,0.161056738317912,0.161033086826043,0.183698567556351,0.913,0.00891240708226459,494.187670984432,"unanchored",0.25,0.5,0,"present",0.0839762925847689
56,"maic_index",1000,0,-0.00824535818521789,0.00564043436826143,0.178366195963991,0.19255265435057,0.178467563703897,0.954,0.00662449998113065,295.323154506562,"unanchored",0.25,0.5,0,"present",0.0839762925847689
57,"unadjusted",1000,0,0.0788357072864625,0.00649956851087697,0.205534403026801,0.205166168402364,0.22003912193088,0.939,0.00756828910652864,1000,"anchored",1,0.5,0,"present",0.0907861817489491
57,"gcomp",1000,0,-0.0106232170955788,0.00610867583273488,0.19317329119068,0.191902637718163,0.193368708043648,0.957,0.00641490451994416,NA,"anchored",1,0.5,0,"present",0.0907861817489491
57,"maic_means",1000,0,0.0798940785962582,0.00655442600708477,0.207269149374308,0.205644289618911,0.222037392294208,0.934,0.00785136930732467,990.829428718904,"anchored",1,0.5,0,"present",0.0907861817489491
57,"maic_meanvar",1000,0,-0.00405071133127509,0.0100942037826762,0.319206751191442,0.308894700828416,0.319072821340958,0.942,0.00739161687318817,281.652048362876,"anchored",1,0.5,0,"present",0.0907861817489491
57,"maic_index",1000,0,-0.00265661433784531,0.00789755515093311,0.249742622237435,0.244560465300467,0.249631856108967,0.941,0.00745110730026082,586.468619144245,"anchored",1,0.5,0,"present",0.0907861817489491
58,"unadjusted",1000,0,0.148666740112062,0.00491244940573551,0.155345290124648,0.15392906596065,0.214964710174239,0.853,0.0111978122863352,500,"unanchored",1,0.5,0,"present",0.151342416434577
58,"maic_means",1000,0,0.149202172132562,0.0047817934244832,0.151213585217833,0.154418942849353,0.212376954906014,0.861,0.0109397897603199,493.871988374943,"unanchored",1,0.5,0,"present",0.151342416434577
58,"maic_index",1000,0,-0.0191762058929,0.00494552861144909,0.15639134645709,0.186273565104509,0.157484989335053,0.97,0.00539444158370447,297.007725570641,"unanchored",1,0.5,0,"present",0.151342416434577
58,"gcomp",1000,0,-0.00842004062103093,0.00463489342205922,0.146568199258393,0.144294078115777,0.14673667530946,0.94,0.00750999334220744,NA,"unanchored",1,0.5,0,"present",0.151342416434577
58,"maic_meanvar",1000,0,-0.00441209509342962,0.00628871116567932,0.198866508304792,0.233099489560553,0.198816012484729,0.97,0.00539444158370447,146.244826904095,"unanchored",1,0.5,0,"present",0.151342416434577
59,"unadjusted",1000,0,0.118340723593796,0.00592756288122103,0.187445996785286,0.194536674217988,0.221597365890982,0.923,0.00843036179532053,1000,"anchored",4,0.5,0,"present",0.108526542977259
59,"maic_means",1000,0,0.117670420441653,0.00594829213464303,0.188101513335369,0.194960150947707,0.221795232109828,0.924,0.00837997613361756,990.918528330553,"anchored",4,0.5,0,"present",0.108526542977259
59,"maic_meanvar",1000,0,0.00506192959938689,0.0097624389387785,0.308715425648571,0.29393910473969,0.308602546895865,0.933,0.00790638982089803,279.933586912011,"anchored",4,0.5,0,"present",0.108526542977259
59,"maic_index",1000,0,0.00862995641176813,0.00725718077018454,0.229492206253581,0.230898315503515,0.229539718144974,0.951,0.00682634602111555,587.543674072286,"anchored",4,0.5,0,"present",0.108526542977259
59,"gcomp",1000,0,0.00899643807172553,0.00514410513860371,0.162670887613639,0.166824880597995,0.162838238007264,0.951,0.00682634602111555,NA,"anchored",4,0.5,0,"present",0.108526542977259
60,"unadjusted",1000,0,0.222000310441834,0.00458976394766081,0.14514107997134,0.142986635668265,0.265196163242273,0.646,0.0151223014121528,500,"unanchored",4,0.5,0,"present",0.211625921920253
60,"maic_meanvar",1000,0,-0.0122482406106366,0.00521695871054564,0.164974719843793,0.216442917171885,0.165346487496428,0.99,0.00314642654451046,145.68690731975,"unanchored",4,0.5,0,"present",0.211625921920253
60,"maic_means",1000,0,0.221656956316591,0.00414469543052624,0.131066777681551,0.143416333388403,0.2574745191182,0.666,0.0149145566477854,493.955032814337,"unanchored",4,0.5,0,"present",0.211625921920253
60,"gcomp",1000,0,0.0063523624419601,0.00379345023132153,0.119959429214686,0.122139780912657,0.120067593052621,0.956,0.00648567652600714,NA,"unanchored",4,0.5,0,"present",0.211625921920253
60,"maic_index",1000,0,-0.0172301083083972,0.00397168883264169,0.125595828686031,0.171884678325451,0.126709962131896,0.986,0.00371537346709587,295.870918456467,"unanchored",4,0.5,0,"present",0.211625921920253
61,"unadjusted",1000,0,0.011183955907943,0.0062829451783787,0.198684171776496,0.209214670313332,0.198899486133445,0.954,0.00662449998113065,1000,"anchored",0.25,1,0,"present",0
61,"maic_means",1000,0,0.0112140831540849,0.00633210306879473,0.200238680763332,0.209533760963706,0.200452461709884,0.951,0.00682634602111555,993.993630500319,"anchored",0.25,1,0,"present",0
61,"maic_index",1000,0,0.0112516098316637,0.0063262897411671,0.200054847202451,0.209625300254157,0.200271112922236,0.951,0.00682634602111555,992.592310266021,"anchored",0.25,1,0,"present",0
61,"maic_meanvar",1000,0,0.0107127376845359,0.00634853490258253,0.20075830097236,0.209897557497624,0.200943659423722,0.952,0.00675988165576884,987.756405047313,"anchored",0.25,1,0,"present",0
61,"gcomp",1000,0,0.010368275443256,0.00628553295246514,0.198766004378327,0.20532561555907,0.198936969182945,0.948,0.00702111102319284,NA,"anchored",0.25,1,0,"present",0
62,"unadjusted",1000,0,-0.00569098971708882,0.00497652010898217,0.15737138366013,0.158052472947275,0.15739559716418,0.954,0.00662449998113065,500,"unanchored",0.25,1,0,"present",0
62,"maic_means",1000,0,-0.00416363685985143,0.0048947211401256,0.154784673141731,0.158429503417293,0.154763279289544,0.955,0.00655553201502365,495.303879738273,"unanchored",0.25,1,0,"present",0
62,"maic_meanvar",1000,0,-0.0033228017106982,0.00488230514459392,0.154392044888745,0.158863358655479,0.154350599715751,0.958,0.00634318531969546,490.519760784564,"unanchored",0.25,1,0,"present",0
62,"maic_index",1000,0,-0.00416381474363991,0.0048915547494005,0.154684543075197,0.158575059360109,0.15466324033763,0.959,0.00627048642451286,493.947167647405,"unanchored",0.25,1,0,"present",0
62,"gcomp",1000,0,-0.00357138403621798,0.00492145535386982,0.155630083210586,0.154471983097853,0.155593241695351,0.95,0.00689202437604511,NA,"unanchored",0.25,1,0,"present",0
63,"unadjusted",1000,0,0.00413525162861773,0.00662233402537863,0.209416589466278,0.20191847784349,0.209352699867415,0.938,0.00762600813007697,1000,"anchored",1,1,0,"present",0
63,"maic_means",1000,0,0.00437976213178736,0.00663324394073081,0.209761591282203,0.202199044285709,0.209702426233927,0.939,0.00756828910652864,994.225860561925,"anchored",1,1,0,"present",0
63,"maic_meanvar",1000,0,0.00369055565466574,0.00662876380786493,0.209619917041439,0.202561410597245,0.209547582452959,0.942,0.00739161687318817,988.028386275198,"anchored",1,1,0,"present",0
63,"maic_index",1000,0,0.00409410799937694,0.00664911915716317,0.210263609704947,0.202293921611947,0.210198326589197,0.938,0.00762600813007697,992.76778294581,"anchored",1,1,0,"present",0
63,"gcomp",1000,0,0.00508403633637383,0.0063318639817454,0.200231120166983,0.192240591008497,0.200195545423246,0.936,0.0077397674383666,NA,"anchored",1,1,0,"present",0
64,"maic_means",1000,0,-0.00341846189538027,0.00437162028457383,0.138242771646468,0.150769298823379,0.138215913448181,0.965,0.00581162627841812,495.449752660774,"unanchored",1,1,0,"present",0
64,"unadjusted",1000,0,-0.00486533639717996,0.00466350279068892,0.147472906931285,0.150436700418042,0.147479427442414,0.957,0.00641490451994416,500,"unanchored",1,1,0,"present",0
64,"maic_meanvar",1000,0,-0.00420440751256532,0.00437172325784478,0.138246027947211,0.151202970292375,0.138240838110413,0.965,0.00581162627841812,490.740448589516,"unanchored",1,1,0,"present",0
64,"maic_index",1000,0,-0.00338038382530564,0.0043449885377799,0.137400601867091,0.150916391185715,0.137373481658039,0.967,0.00564898220921256,494.118924029494,"unanchored",1,1,0,"present",0
64,"gcomp",1000,0,-0.00388339379466064,0.00437842859419131,0.138458069300536,0.14249907502952,0.13844329909693,0.949,0.00695693898205238,NA,"unanchored",1,1,0,"present",0
65,"maic_means",1000,0,-0.00345715731902865,0.00624121836374274,0.197364654038963,0.191340070420549,0.197296238671659,0.945,0.00720936890441875,994.12808562294,"anchored",4,1,0,"present",0
65,"unadjusted",1000,0,-0.00246411273106075,0.00624051105750647,0.197342287051865,0.191090245654116,0.197258982386489,0.945,0.00720936890441875,1000,"anchored",4,1,0,"present",0
65,"maic_meanvar",1000,0,-0.00385521850717504,0.00625569407427246,0.197822416199195,0.191664079678335,0.197761061264028,0.939,0.00756828910652864,988.117149025597,"anchored",4,1,0,"present",0
65,"maic_index",1000,0,-0.00341555894614512,0.0062383521953452,0.197274017836025,0.191420375441416,0.197204936849891,0.948,0.00702111102319284,992.6760390976,"anchored",4,1,0,"present",0
65,"gcomp",1000,0,-0.00248832452864018,0.00552989310602017,0.174870574322867,0.17051377805873,0.174800828960292,0.939,0.00756828910652864,NA,"anchored",4,1,0,"present",0
66,"maic_means",1000,0,-0.00913688462892499,0.00368319261871632,0.116472777362637,0.13946906388641,0.116772533668762,0.977,0.00474035863622153,495.49340726138,"unanchored",4,1,0,"present",0
66,"maic_meanvar",1000,0,-0.00880383661610378,0.00368646691758507,0.11657631978429,0.139872371714716,0.116850142641238,0.975,0.00493710441453288,490.585736249387,"unanchored",4,1,0,"present",0
66,"gcomp",1000,0,-0.00893747389069589,0.00366537764793078,0.11590941852132,0.123490687764001,0.116195683001545,0.96,0.00619677335393187,NA,"unanchored",4,1,0,"present",0
66,"maic_index",1000,0,-0.00964037255035683,0.00363288087028976,0.114881780181704,0.139577952080051,0.115228305451435,0.979,0.00453420334788814,494.193337678853,"unanchored",4,1,0,"present",0
66,"unadjusted",1000,0,-0.00961956712860234,0.00423402224476771,0.133891539572849,0.139190046577982,0.134169868064929,0.96,0.00619677335393187,500,"unanchored",4,1,0,"present",0
67,"maic_means",1000,0,-0.0919084611084201,0.00664202661448282,0.210039323812228,0.206401383903094,0.229171477835416,0.916,0.00877177291087725,995.345537007555,"anchored",0.25,2,0,"present",-0.0956279329604418
67,"maic_meanvar",1000,0,0.00805078268503092,0.00752260944592442,0.237885797970184,0.235253443441282,0.237903085992757,0.954,0.00662449998113065,645.116178147078,"anchored",0.25,2,0,"present",-0.0956279329604418
67,"gcomp",1000,0,0.00667829409430408,0.00673615080281182,0.213015791992571,0.207282376497117,0.213013970252174,0.944,0.00727076337120113,NA,"anchored",0.25,2,0,"present",-0.0956279329604418
67,"maic_index",1000,0,-0.0228068375822341,0.00692447191099277,0.218971028325959,0.215879478382652,0.220046619550004,0.948,0.00702111102319284,861.40896940401,"anchored",0.25,2,0,"present",-0.0956279329604418
67,"unadjusted",1000,0,-0.0914900508022794,0.00666447426548335,0.210749180865051,0.206170641563424,0.229654591536634,0.919,0.00862780389206894,1000,"anchored",0.25,2,0,"present",-0.0956279329604418
68,"maic_index",1000,0,-0.00186172893020315,0.00528779654210909,0.167214808766272,0.163382836579513,0.167141549331935,0.948,0.00702111102319284,429.438234917383,"unanchored",0.25,2,0,"present",-0.13349802234283
68,"gcomp",1000,0,-0.00158787373910772,0.00516701469022585,0.16339535124663,0.157072215532916,0.163321352281972,0.944,0.00727076337120113,NA,"unanchored",0.25,2,0,"present",-0.13349802234283
68,"maic_means",1000,0,-0.140413306455381,0.00489512930145203,0.154797580336174,0.155168582251855,0.20893593567596,0.844,0.0114744934528719,496.37512753012,"unanchored",0.25,2,0,"present",-0.13349802234283
68,"unadjusted",1000,0,-0.140066318774912,0.0051119578799291,0.161654302034215,0.154900377700186,0.21383300705915,0.831,0.0118506961820815,500,"unanchored",0.25,2,0,"present",-0.13349802234283
68,"maic_meanvar",1000,0,-0.00417675203214322,0.00575210626393529,0.181897571373572,0.177915832424735,0.181854571024954,0.947,0.00708456067798138,321.836802730986,"unanchored",0.25,2,0,"present",-0.13349802234283
69,"maic_index",1000,0,-0.0210237013043684,0.00674456298126482,0.213281808432524,0.207972099065772,0.214209329150191,0.937,0.00768316341099159,861.500479054659,"anchored",1,2,0,"present",-0.110841868649569
69,"unadjusted",1000,0,-0.11543747789054,0.00634098124176933,0.200519433243939,0.198458128445494,0.231286935141376,0.912,0.00895857131466843,1000,"anchored",1,2,0,"present",-0.110841868649569
69,"gcomp",1000,0,0.00031558684106115,0.00638136162586363,0.201796373109243,0.196718050837704,0.201695696580019,0.942,0.00739161687318817,NA,"anchored",1,2,0,"present",-0.110841868649569
69,"maic_meanvar",1000,0,-0.00530006382133241,0.00746344238260087,0.236014771144526,0.22625057271336,0.235956266928248,0.94,0.00750999334220744,643.898351899102,"anchored",1,2,0,"present",-0.110841868649569
69,"maic_means",1000,0,-0.114788909813355,0.00634553780773165,0.200663524511436,0.198662953093008,0.231088896391456,0.912,0.00895857131466843,995.373471755937,"anchored",1,2,0,"present",-0.110841868649569
70,"unadjusted",1000,0,-0.199800003355128,0.0046339954765333,0.146539803727626,0.146537587718468,0.247734699836667,0.732,0.0140062843038402,500,"unanchored",1,2,0,"present",-0.196019110103999
70,"maic_meanvar",1000,0,-0.00249579516915909,0.00502787796374184,0.158995461627937,0.168020217540616,0.15893554119513,0.967,0.00564898220921256,321.859640012483,"unanchored",1,2,0,"present",-0.196019110103999
70,"gcomp",1000,0,0.00022587006761665,0.00461863217229495,0.146053973389833,0.14634565418067,0.145981102876717,0.959,0.00627048642451286,NA,"unanchored",1,2,0,"present",-0.196019110103999
70,"maic_means",1000,0,-0.198258048212302,0.00424143910422757,0.134126081262634,0.14679181682787,0.239328371803569,0.734,0.0139729739139526,496.089855147038,"unanchored",1,2,0,"present",-0.196019110103999
70,"maic_index",1000,0,7.8596144002963e-05,0.0046644082583024,0.147501540331346,0.154475673298569,0.147427792064703,0.967,0.00564898220921256,429.454699619211,"unanchored",1,2,0,"present",-0.196019110103999
71,"unadjusted",1000,0,-0.102250544304169,0.00609642931223146,0.192786022208652,0.188449681701468,0.218138620420994,0.913,0.00891240708226459,1000,"anchored",4,2,0,"present",-0.102222849173936
71,"maic_meanvar",1000,0,0.00439217504388119,0.0067522907222122,0.213526181058138,0.213673250645329,0.21346458200107,0.946,0.00714730718522718,645.031124556302,"anchored",4,2,0,"present",-0.102222849173936
71,"gcomp",1000,0,0.00340237584880162,0.00559851312202337,0.17704052975934,0.177529609513247,0.176984694224407,0.953,0.00669260786241059,NA,"anchored",4,2,0,"present",-0.102222849173936
71,"maic_means",1000,0,-0.101991106300589,0.00607948231198961,0.192250111005936,0.188632087018969,0.217543859580156,0.918,0.00867617427210864,995.285993356872,"anchored",4,2,0,"present",-0.102222849173936
71,"maic_index",1000,0,-0.00177934933127524,0.00623996933821759,0.197325156383812,0.196759198299592,0.197234495483413,0.945,0.00720936890441875,861.214793257555,"anchored",4,2,0,"present",-0.102222849173936
72,"gcomp",1000,0,-0.00394620492224333,0.00391981066791426,0.123955297072349,0.128484687783236,0.123956134539241,0.966,0.00573096850453743,NA,"unanchored",4,2,0,"present",-0.209634412103066
72,"unadjusted",1000,0,-0.214320779886694,0.0041917699171754,0.132555403656496,0.136330379849852,0.251965792905979,0.654,0.0150427391122761,500,"unanchored",4,2,0,"present",-0.209634412103066
72,"maic_meanvar",1000,0,-0.00271766717332744,0.0041794823403116,0.132166836358356,0.15499689156001,0.132128688312601,0.977,0.00474035863622153,322.331008976873,"unanchored",4,2,0,"present",-0.209634412103066
72,"maic_means",1000,0,-0.213236024707422,0.00348461203099344,0.110193107799645,0.136541796007374,0.239999959830334,0.672,0.0148464137083674,496.199456054137,"unanchored",4,2,0,"present",-0.209634412103066
72,"maic_index",1000,0,-0.0032706177189786,0.0038418964167224,0.121491432112822,0.142682763595471,0.121474708680496,0.981,0.00431729081716764,430.089513143976,"unanchored",4,2,0,"present",-0.209634412103066
73,"unadjusted",1000,0,0.150401507289784,0.00670657637111126,0.212080566345783,0.206019633576293,0.259911142219731,0.869,0.0106695360723885,1000,"anchored",0.25,0.5,0.3,"present",0.159426855115422
73,"gcomp",1000,0,-0.00944146807175581,0.00685964551875724,0.216921037806402,0.211903530558356,0.21701802511707,0.944,0.00727076337120113,NA,"anchored",0.25,0.5,0.3,"present",0.159426855115422
73,"maic_meanvar",1000,0,-0.00341267271580542,0.0137563266240495,0.435013243692113,0.393496549501107,0.434809075342742,0.914,0.00886588969026797,154.44048506489,"anchored",0.25,0.5,0.3,"present",0.159426855115422
73,"maic_means",1000,0,0.0442192514636546,0.00794171319239613,0.251139022117788,0.241549753714901,0.254878558968491,0.924,0.00837997613361756,579.612799228634,"anchored",0.25,0.5,0.3,"present",0.159426855115422
73,"maic_index",1000,0,0.0102270642528035,0.0113363353787027,0.358486401162481,0.331201389237056,0.358453037596056,0.92,0.00857904423581089,255.199461631417,"anchored",0.25,0.5,0.3,"present",0.159426855115422
74,"unadjusted",1000,0,0.426429445817729,0.00480875578564468,0.152066209941496,0.155720260449267,0.452706395287476,0.206,0.0127892142057282,500,"unanchored",0.25,0.5,0.3,"present",0.427595646212957
74,"gcomp",1000,0,-0.00694653271721674,0.00568813222050155,0.17987453448976,0.176749668862851,0.179918725058125,0.942,0.00739161687318817,NA,"unanchored",0.25,0.5,0.3,"present",0.427595646212957
74,"maic_meanvar",1000,0,0.00993637102499261,0.00959738928624918,0.303496097358451,0.300443766604286,0.303507006014433,0.932,0.00796090447122687,82.2471207615597,"unanchored",0.25,0.5,0.3,"present",0.427595646212957
74,"maic_means",1000,0,0.0671059153094881,0.00570249127517433,0.180328607667889,0.183357777729705,0.192325485066904,0.939,0.00756828910652864,289.625796778878,"unanchored",0.25,0.5,0.3,"present",0.427595646212957
74,"maic_index",1000,0,-0.00727030404745325,0.00770805553352574,0.243750118170057,0.25209438991893,0.243736667961042,0.942,0.00739161687318817,142.17527551365,"unanchored",0.25,0.5,0.3,"present",0.427595646212957
75,"unadjusted",1000,0,0.163904237210765,0.00620882684852283,0.196340344389374,0.198177383432044,0.255686488261984,0.867,0.0107382959542006,1000,"anchored",1,0.5,0.3,"present",0.16095871196635
75,"maic_meanvar",1000,0,0.0113377424405864,0.012547806324668,0.39679647624617,0.378908199358921,0.396760054089957,0.929,0.00812151463706124,155.476873927868,"anchored",1,0.5,0.3,"present",0.16095871196635
75,"gcomp",1000,0,0.0026468199989116,0.0058901112306139,0.186261671604772,0.188711858479732,0.186187331885931,0.963,0.00596917079668525,NA,"anchored",1,0.5,0.3,"present",0.16095871196635
75,"maic_means",1000,0,0.0739784299193605,0.00717260059446343,0.226817546251821,0.229924489209439,0.23846920384348,0.947,0.00708456067798138,579.818258678323,"anchored",1,0.5,0.3,"present",0.16095871196635
75,"maic_index",1000,0,0.0074006182205322,0.0105312608025893,0.333027707694351,0.322235290852371,0.3329434122912,0.939,0.00756828910652864,248.164121076181,"anchored",1,0.5,0.3,"present",0.16095871196635
76,"gcomp",1000,0,0.00138355120736366,0.00463082571972797,0.146439567216289,0.152944966346806,0.146372868092386,0.958,0.00634318531969546,NA,"unanchored",1,0.5,0.3,"present",0.65403207776539
76,"unadjusted",1000,0,0.65947377976337,0.00451930805515141,0.142913069022243,0.147916732416008,0.674766172349686,0.006,0.00244213021765835,500,"unanchored",1,0.5,0.3,"present",0.65403207776539
76,"maic_meanvar",1000,0,-0.00148750452578493,0.00785041930019854,0.248252055759725,0.280521469567547,0.248132357372945,0.97,0.00539444158370447,83.5938289383273,"unanchored",1,0.5,0.3,"present",0.65403207776539
76,"maic_means",1000,0,0.098669363037817,0.00485340357402062,0.153478096979068,0.171941946024607,0.182394117033287,0.932,0.00796090447122687,290.357241226988,"unanchored",1,0.5,0.3,"present",0.65403207776539
76,"maic_index",1000,0,-0.0162617995320118,0.00644676302851084,0.203864547054593,0.240778766524632,0.204410466748276,0.967,0.00564898220921256,135.191235143576,"unanchored",1,0.5,0.3,"present",0.65403207776539
77,"unadjusted",1000,0,0.134894272752456,0.0057242779197923,0.181017561863543,0.18960302250795,0.225679097762138,0.901,0.00944452222190196,1000,"anchored",4,0.5,0.3,"present",0.140510260074093
77,"gcomp",1000,0,-0.0041305228974033,0.00492624814055501,0.155781644433231,0.161036556907167,0.155758511937503,0.962,0.00604615580348373,NA,"anchored",4,0.5,0.3,"present",0.140510260074093
77,"maic_meanvar",1000,0,-0.00754722940300386,0.0109382029604588,0.345896348642464,0.347948455390933,0.345805726372261,0.944,0.00727076337120113,153.907435657027,"anchored",4,0.5,0.3,"present",0.140510260074093
77,"maic_means",1000,0,0.0784187153375195,0.00650829090497872,0.205810229346912,0.213344053427951,0.220147649473057,0.945,0.00720936890441875,579.882231782823,"anchored",4,0.5,0.3,"present",0.140510260074093
77,"maic_index",1000,0,-0.0170290539084517,0.00919314052909033,0.290712629219309,0.286831446539668,0.291065813231016,0.947,0.00708456067798138,248.72806944433,"anchored",4,0.5,0.3,"present",0.140510260074093
78,"unadjusted",1000,0,0.875861298635882,0.0042719289802224,0.135090255799832,0.138149787260715,0.886207730886493,0,0,500,"unanchored",4,0.5,0.3,"present",0.875144185786406
78,"gcomp",1000,0,-0.000213124548934715,0.00363401266293341,0.114917570607633,0.121012205178908,0.114860295178096,0.96,0.00619677335393187,NA,"unanchored",4,0.5,0.3,"present",0.875144185786406
78,"maic_meanvar",1000,0,-0.0443415799941752,0.00585766379244903,0.185235593516388,0.252521873572578,0.190378802907894,0.99,0.00314642654451046,83.319304703783,"unanchored",4,0.5,0.3,"present",0.875144185786406
78,"maic_means",1000,0,0.0594657026942969,0.00408468020102377,0.129168929486296,0.155865777372817,0.142141118362061,0.971,0.00530650544143696,289.94497890973,"unanchored",4,0.5,0.3,"present",0.875144185786406
78,"maic_index",1000,0,-0.0589413773231133,0.00466367288363991,0.147478285742675,0.212891735640303,0.158751947646567,0.993,0.00263647491928143,132.106339718658,"unanchored",4,0.5,0.3,"present",0.875144185786406
79,"maic_meanvar",1000,0,0.00257942036464741,0.00675007581251732,0.213456139463664,0.219989486242118,0.213364976883916,0.959,0.00627048642451286,752.073315278341,"anchored",0.25,1,0.3,"present",0.0970236605264131
79,"maic_means",1000,0,0.00337451442607841,0.00673322711814335,0.212923336965446,0.219308973907953,0.21284360085445,0.956,0.00648567652600714,759.261121837572,"anchored",0.25,1,0.3,"present",0.0970236605264131
79,"gcomp",1000,0,0.00473811070878512,0.00628347636529745,0.198700969381761,0.202112769642364,0.198658105425143,0.949,0.00695693898205238,NA,"anchored",0.25,1,0.3,"present",0.0970236605264131
79,"maic_index",1000,0,0.00382846065844451,0.0067558305573645,0.213638120474366,0.219580823132493,0.213565592697685,0.955,0.00655553201502365,756.343160828186,"anchored",0.25,1,0.3,"present",0.0970236605264131
79,"unadjusted",1000,0,0.102864729284284,0.00636170549986972,0.201174791828083,0.203878077503582,0.225858314216977,0.932,0.00796090447122687,1000,"anchored",0.25,1,0.3,"present",0.0970236605264131
80,"gcomp",1000,0,-0.00351579197721443,0.00484143072400425,0.153099482217715,0.157295237259534,0.153063296701411,0.958,0.00634318531969546,NA,"unanchored",0.25,1,0.3,"present",0.343619353628188
80,"maic_means",1000,0,-0.00274548328259472,0.00492733270562254,0.155815941392072,0.16560214025331,0.155762211921764,0.961,0.00612200947402077,377.114049849258,"unanchored",0.25,1,0.3,"present",0.343619353628188
80,"unadjusted",1000,0,0.34418576274369,0.00472969991711307,0.149566243871869,0.153532073344467,0.37524862494097,0.386,0.015394934231753,500,"unanchored",0.25,1,0.3,"present",0.343619353628188
80,"maic_index",1000,0,-0.00462618926693953,0.0049181772495025,0.155526420448501,0.16624213607999,0.155517460811318,0.96,0.00619677335393187,373.873245333072,"unanchored",0.25,1,0.3,"present",0.343619353628188
80,"maic_meanvar",1000,0,-0.00436445297866373,0.00492768995765906,0.155827238693413,0.166598161914848,0.155810444580259,0.958,0.00634318531969546,370.824988569075,"unanchored",0.25,1,0.3,"present",0.343619353628188
81,"maic_means",1000,0,0.00236928359661328,0.00675642860411266,0.213657032373081,0.207828983481051,0.21356332002418,0.941,0.00745110730026082,759.289040973535,"anchored",1,1,0.3,"present",0.070172530217401
81,"maic_index",1000,0,0.00146207245473226,0.00673545942566996,0.212993928727667,0.208239715790344,0.212892425692025,0.947,0.00708456067798138,755.573587627132,"anchored",1,1,0.3,"present",0.070172530217401
81,"gcomp",1000,0,0.000241217884923475,0.00614734068158811,0.194395981068303,0.184719361646429,0.194298908499561,0.937,0.00768316341099159,NA,"anchored",1,1,0.3,"present",0.070172530217401
81,"unadjusted",1000,0,0.0740442045420268,0.00634720435603877,0.200716225396248,0.194985431201509,0.21384400940976,0.928,0.00817410545564467,1000,"anchored",1,1,0.3,"present",0.070172530217401
81,"maic_meanvar",1000,0,0.00191916166046976,0.00679104504134367,0.214751700234383,0.208522160112797,0.214652877088298,0.948,0.00702111102319284,751.684603996541,"anchored",1,1,0.3,"present",0.070172530217401
82,"maic_index",1000,0,-0.00471820402820572,0.00453919362554855,0.143541905972509,0.154314985767835,0.143547678283914,0.97,0.00539444158370447,375.636011409775,"unanchored",1,1,0.3,"present",0.502689661330812
82,"gcomp",1000,0,-0.00253836734886607,0.00452395408678394,0.143059989442643,0.139326574388685,0.143010970654519,0.945,0.00720936890441875,NA,"unanchored",1,1,0.3,"present",0.502689661330812
82,"unadjusted",1000,0,0.499308510038492,0.00470510663388749,0.148788535970525,0.144037463328415,0.520984528181667,0.062,0.00762600813007697,500,"unanchored",1,1,0.3,"present",0.502689661330812
82,"maic_means",1000,0,-0.00161972172125292,0.00453823841844881,0.143511699671785,0.153733798209769,0.143449070520503,0.971,0.00530650544143696,378.882649849782,"unanchored",1,1,0.3,"present",0.502689661330812
82,"maic_meanvar",1000,0,-0.00255280554657105,0.00455168573843872,0.143936941267718,0.154567961630331,0.143887602087892,0.971,0.00530650544143696,373.01786749647,"unanchored",1,1,0.3,"present",0.502689661330812
83,"unadjusted",1000,0,0.0259526410368867,0.00595626478378814,0.188353630638209,0.185999814359832,0.190039871240773,0.947,0.00708456067798138,1000,"anchored",4,1,0.3,"present",0.0319837170968335
83,"maic_meanvar",1000,0,-0.00502809216136802,0.00625481964060221,0.197794764178588,0.195624140519289,0.197759772649824,0.947,0.00708456067798138,752.576458179286,"anchored",4,1,0.3,"present",0.0319837170968335
83,"maic_index",1000,0,-0.00519059065897253,0.00623739227887515,0.197243662611936,0.195375454030985,0.197213335273048,0.946,0.00714730718522718,756.052327743382,"anchored",4,1,0.3,"present",0.0319837170968335
83,"maic_means",1000,0,-0.00418016066628953,0.00623897531537276,0.197293722621453,0.19507528161007,0.197239351844506,0.943,0.00733150734842434,759.899229982125,"anchored",4,1,0.3,"present",0.0319837170968335
83,"gcomp",1000,0,-0.00714486872173646,0.00524102288066179,0.165735695719481,0.163707964376772,0.165806820317608,0.952,0.00675988165576884,NA,"anchored",4,1,0.3,"present",0.0319837170968335
84,"unadjusted",1000,0,0.658754879575992,0.0043126712699757,0.136378640126941,0.134145188435684,0.672709837682318,0.003,0.00172945077987204,500,"unanchored",4,1,0.3,"present",0.663518263866152
84,"gcomp",1000,0,-0.00127338948380776,0.0036038059399747,0.113962350155641,0.118529616014068,0.113912472348384,0.955,0.00655553201502365,NA,"unanchored",4,1,0.3,"present",0.663518263866152
84,"maic_index",1000,0,-0.00636079952102517,0.00361611728361981,0.114351669025397,0.141190581832062,0.114471339973077,0.976,0.00483983470792134,376.459229878805,"unanchored",4,1,0.3,"present",0.663518263866152
