"cell","d","c","near","poor","design","rho","same_best","rmse_best","loss_best"
13,0.3,5,FALSE,FALSE,"anchored",0.7,FALSE,"gcomp","unadjusted"
14,0.3,5,FALSE,FALSE,"unanchored",0.1,FALSE,"gcomp","unadjusted"
15,0.3,5,FALSE,FALSE,"anchored",0.1,FALSE,"gcomp","maic_means"
16,0.3,5,FALSE,FALSE,"unanchored",-0.5,FALSE,"gcomp","maic_means"
17,0.3,5,FALSE,FALSE,"anchored",-0.5,FALSE,"gcomp","unadjusted"
18,0.3,5,FALSE,FALSE,"unanchored",-0.6,FALSE,"maic_index","maic_means"
19,0.3,5,FALSE,FALSE,"anchored",1,TRUE,"gcomp","gcomp"
20,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
21,0.3,5,FALSE,FALSE,"anchored",1,TRUE,"gcomp","gcomp"
22,0.3,5,FALSE,FALSE,"unanchored",0.974679434480896,TRUE,"gcomp","gcomp"
23,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
24,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
25,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
26,0.3,5,FALSE,FALSE,"unanchored",0.7,TRUE,"gcomp","gcomp"
27,0.3,5,FALSE,FALSE,"anchored",0.9,TRUE,"gcomp","gcomp"
28,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
29,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
30,0.3,5,FALSE,FALSE,"unanchored",0.3,FALSE,"maic_means","gcomp"
31,0.3,5,FALSE,FALSE,"anchored",0.5,FALSE,"gcomp","unadjusted"
32,0.3,5,FALSE,FALSE,"unanchored",0.7,FALSE,"gcomp","maic_means"
33,0.3,5,FALSE,FALSE,"anchored",0.2,FALSE,"gcomp","unadjusted"
34,0.3,5,FALSE,FALSE,"unanchored",0.4,FALSE,"gcomp","maic_means"
35,0.3,5,FALSE,FALSE,"anchored",-0.1,FALSE,"gcomp","unadjusted"
36,0.3,5,FALSE,FALSE,"unanchored",0.3,FALSE,"maic_index","maic_means"
37,0.3,5,FALSE,TRUE,"anchored",1,TRUE,"gcomp","gcomp"
38,0.3,5,FALSE,TRUE,"unanchored",0.9,TRUE,"gcomp","gcomp"
39,0.3,5,FALSE,TRUE,"anchored",1,TRUE,"gcomp","gcomp"
40,0.3,5,FALSE,TRUE,"unanchored",1,TRUE,"gcomp","gcomp"
41,0.3,5,FALSE,TRUE,"anchored",0.9,TRUE,"gcomp","gcomp"
42,0.3,5,FALSE,TRUE,"unanchored",1,TRUE,"gcomp","gcomp"
43,0.3,5,FALSE,FALSE,"anchored",0.9,TRUE,"gcomp","gcomp"
44,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
45,0.3,5,FALSE,FALSE,"anchored",1,TRUE,"gcomp","gcomp"
46,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
47,0.3,5,FALSE,FALSE,"anchored",0.9,TRUE,"gcomp","gcomp"
48,0.3,5,FALSE,FALSE,"unanchored",0.6,TRUE,"gcomp","gcomp"
49,0.3,5,FALSE,FALSE,"anchored",0.8,FALSE,"gcomp","unadjusted"
50,0.3,5,FALSE,FALSE,"unanchored",0.7,FALSE,"gcomp","maic_means"
51,0.3,5,FALSE,FALSE,"anchored",0.5,FALSE,"gcomp","unadjusted"
52,0.3,5,FALSE,FALSE,"unanchored",0.7,FALSE,"gcomp","maic_means"
53,0.3,5,FALSE,FALSE,"anchored",-0.1,FALSE,"gcomp","unadjusted"
54,0.3,5,FALSE,FALSE,"unanchored",0.8,FALSE,"maic_index","gcomp"
55,0.3,5,FALSE,FALSE,"anchored",1,TRUE,"gcomp","gcomp"
56,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
57,0.3,5,FALSE,FALSE,"anchored",0.6,TRUE,"gcomp","gcomp"
58,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
59,0.3,5,FALSE,FALSE,"anchored",0.1,TRUE,"gcomp","gcomp"
60,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
61,0.3,5,FALSE,FALSE,"anchored",-0.1,FALSE,"unadjusted","gcomp"
62,0.3,5,FALSE,FALSE,"unanchored",-0.6,FALSE,"maic_meanvar","unadjusted"
63,0.3,5,FALSE,FALSE,"anchored",0.6,TRUE,"gcomp","gcomp"
64,0.3,5,FALSE,FALSE,"unanchored",0.3,FALSE,"maic_index","gcomp"
65,0.3,5,FALSE,FALSE,"anchored",0.461690258438319,TRUE,"gcomp","gcomp"
66,0.3,5,FALSE,FALSE,"unanchored",0.9,FALSE,"maic_index","gcomp"
67,0.3,5,FALSE,FALSE,"anchored",0.1,FALSE,"gcomp","maic_means"
68,0.3,5,FALSE,FALSE,"unanchored",-0.5,FALSE,"gcomp","maic_means"
69,0.3,5,FALSE,FALSE,"anchored",0.1,FALSE,"gcomp","maic_means"
70,0.3,5,FALSE,FALSE,"unanchored",-0.5,FALSE,"gcomp","maic_means"
71,0.3,5,FALSE,FALSE,"anchored",-0.6,FALSE,"gcomp","unadjusted"
72,0.3,5,FALSE,FALSE,"unanchored",-0.6,FALSE,"maic_index","maic_means"
73,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
74,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
75,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
76,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
77,0.3,5,FALSE,FALSE,"anchored",0.7,TRUE,"gcomp","gcomp"
78,0.3,5,FALSE,FALSE,"unanchored",0.9,TRUE,"gcomp","gcomp"
79,0.3,5,FALSE,FALSE,"anchored",0.9,TRUE,"gcomp","gcomp"
80,0.3,5,FALSE,FALSE,"unanchored",0.7,TRUE,"gcomp","gcomp"
81,0.3,5,FALSE,FALSE,"anchored",0.8,TRUE,"gcomp","gcomp"
82,0.3,5,FALSE,FALSE,"unanchored",0.66688592885535,TRUE,"gcomp","gcomp"
83,0.3,5,FALSE,FALSE,"anchored",0.359092423229804,TRUE,"gcomp","gcomp"
84,0.3,5,FALSE,FALSE,"unanchored",0.4,FALSE,"maic_means","gcomp"
85,0.3,5,FALSE,FALSE,"anchored",0.1,FALSE,"unadjusted","maic_means"
86,0.3,5,FALSE,FALSE,"unanchored",0.4,FALSE,"gcomp","maic_means"
87,0.3,5,FALSE,FALSE,"anchored",0.3,FALSE,"gcomp","maic_means"
88,0.3,5,FALSE,FALSE,"unanchored",0.3,FALSE,"maic_index","maic_means"
89,0.3,5,FALSE,FALSE,"anchored",0.1,FALSE,"gcomp","maic_means"
90,0.3,5,FALSE,FALSE,"unanchored",0.3,FALSE,"maic_index","maic_means"
91,0.3,5,FALSE,TRUE,"anchored",0.4,TRUE,"gcomp","gcomp"
92,0.3,5,FALSE,TRUE,"unanchored",1,TRUE,"gcomp","gcomp"
93,0.3,5,FALSE,TRUE,"anchored",0.4,TRUE,"gcomp","gcomp"
94,0.3,5,FALSE,TRUE,"unanchored",0.9,TRUE,"gcomp","gcomp"
95,0.3,5,FALSE,TRUE,"anchored",0.7,TRUE,"gcomp","gcomp"
96,0.3,5,FALSE,TRUE,"unanchored",1,TRUE,"gcomp","gcomp"
97,0.3,5,FALSE,FALSE,"anchored",1,TRUE,"gcomp","gcomp"
98,0.3,5,FALSE,FALSE,"unanchored",0.7,TRUE,"gcomp","gcomp"
99,0.3,5,FALSE,FALSE,"anchored",0.3,TRUE,"gcomp","gcomp"
100,0.3,5,FALSE,FALSE,"unanchored",0.6,TRUE,"gcomp","gcomp"
101,0.3,5,FALSE,FALSE,"anchored",0.1,TRUE,"gcomp","gcomp"
102,0.3,5,FALSE,FALSE,"unanchored",0.7,TRUE,"gcomp","gcomp"
103,0.3,5,FALSE,FALSE,"anchored",0,FALSE,"gcomp","maic_means"
104,0.3,5,FALSE,FALSE,"unanchored",0.7,FALSE,"gcomp","maic_means"
105,0.3,5,FALSE,FALSE,"anchored",0.4,FALSE,"gcomp","maic_means"
106,0.3,5,FALSE,FALSE,"unanchored",0.7,FALSE,"gcomp","maic_means"
107,0.3,5,FALSE,FALSE,"anchored",0.5,FALSE,"gcomp","unadjusted"
108,0.3,5,FALSE,FALSE,"unanchored",1,TRUE,"gcomp","gcomp"
