"cell","method","n_ok","n_fail","bias","bias_mcse","emp_se","mod_se","coverage","cov_mcse","width","realized_pred","arm_C_bias","arm_B_bias","rho0","drho","cv_t","cv_lam","n_arm","gamma","arm","predicted","pred_arm_C","pred_arm_B"
116,"sensitivity",1000,0,-0.0152129212007834,0.00168303488170116,0.0532222360768772,NA,0.995,0.00223047080231955,0.299226885581024,-0.0142908815286488,-0.0389710830448468,-0.0543000986957645,-0.6,0.2,0.3,0.2,1000,0.2,"main",-0.0143356361034081,-0.0366639843715915,-0.0509996204749996
116,"borrowed",1000,0,-0.000938439901699854,0.00157245044069367,0.049725249003275,0.0497295837237878,0.951,0.00682634602111555,0.194936386129587,-0.0142908815286488,-0.0389710830448468,-0.0543000986957645,-0.6,0.2,0.3,0.2,1000,0.2,"main",-0.0143356361034081,-0.0366639843715915,-0.0509996204749996
116,"weighted",1000,0,-0.000900985405932548,0.00156737377815782,0.0495647108380217,0.0497297629161365,0.949,0.00695693898205238,0.194937088550686,-0.0142908815286488,-0.0389710830448468,-0.0543000986957645,-0.6,0.2,0.3,0.2,1000,0.2,"main",-0.0143356361034081,-0.0366639843715915,-0.0509996204749996
117,"sensitivity",1000,0,0.0492127222794034,0.00166047683257217,0.0525088879287013,NA,0.928,0.00817410545564467,0.291678790710346,0.0484932113827013,-0.000848146650360773,0.0487098241711114,0,0.4,0.3,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
117,"borrowed",1000,0,0.000833162426922413,0.00172583550249231,0.054575710546569,0.0534229541810266,0.942,0.00739161687318817,0.209414132285091,0.0484932113827013,-0.000848146650360773,0.0487098241711114,0,0.4,0.3,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
117,"unweighted",1000,0,0.0492127222794034,0.00166047683257217,0.0525088879287013,0.0514838034543845,0.841,0.0115636931816786,0.201812801115465,0.0484932113827013,-0.000848146650360773,0.0487098241711114,0,0.4,0.3,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
117,"weighted",1000,0,0.00073672509260734,0.00171780338738264,0.0543217127648169,0.0534169372866258,0.935,0.0077958322198467,0.209390546492443,0.0484932113827013,-0.000848146650360773,0.0487098241711114,0,0.4,0.3,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
118,"weighted",1000,0,0.000227487944240723,0.00164480351430306,0.0520132540864701,0.0522687786911153,0.955,0.00655553201502365,0.204889847500961,0.036952982476117,-0.012055055103809,0.024126503534447,-0.2,0.4,0.3,0.2,1000,0.2,"main",0.0366290717863061,-0.0120725812342692,0.0245564905520369
118,"sensitivity",1000,0,0.0368752726977203,0.00163995789186022,0.0518600220504641,NA,0.957,0.00641490451994416,0.292973060448531,0.036952982476117,-0.012055055103809,0.024126503534447,-0.2,0.4,0.3,0.2,1000,0.2,"main",0.0366290717863061,-0.0120725812342692,0.0245564905520369
118,"unweighted",1000,0,0.0368752726977203,0.00163995789186022,0.0518600220504641,0.0519861405028374,0.882,0.0102017645532525,0.2037819261616,0.036952982476117,-0.012055055103809,0.024126503534447,-0.2,0.4,0.3,0.2,1000,0.2,"main",0.0366290717863061,-0.0120725812342692,0.0245564905520369
118,"borrowed",1000,0,0.000209311803166022,0.00165838755847636,0.0524428192807096,0.0522753171115134,0.951,0.00682634602111555,0.204915477637953,0.036952982476117,-0.012055055103809,0.024126503534447,-0.2,0.4,0.3,0.2,1000,0.2,"main",0.0366290717863061,-0.0120725812342692,0.0245564905520369
119,"weighted",1000,0,0.0019333800286823,0.00161328863529127,0.0510166661078512,0.051116764108915,0.956,0.00648567652600714,0.200374033319406,0.0240943993072256,-0.0257576246019578,0.000332457370976966,-0.4,0.4,0.3,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
119,"unweighted",1000,0,0.0259931950560323,0.00165017973480913,0.0521832651064948,0.0524374996033247,0.92,0.00857904423581089,0.205551221323699,0.0240943993072256,-0.0257576246019578,0.000332457370976966,-0.4,0.4,0.3,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
119,"sensitivity",1000,0,0.0259931950560323,0.00165017973480913,0.0521832651064948,NA,0.979,0.00453420334788814,0.295405474591494,0.0240943993072256,-0.0257576246019578,0.000332457370976966,-0.4,0.4,0.3,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
119,"borrowed",1000,0,0.00192377521978982,0.00161462716383615,0.0510589940970009,0.0511225640121849,0.956,0.00648567652600714,0.200396768522452,0.0240943993072256,-0.0257576246019578,0.000332457370976966,-0.4,0.4,0.3,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
120,"weighted",1000,0,-0.000172344483589298,0.00161460101752745,0.0510581672781218,0.0501374571804602,0.942,0.00739161687318817,0.196535220700242,0.0116985931586458,-0.0365487224272175,-0.0241644341347117,-0.6,0.4,0.3,0.2,1000,0.2,"main",0.0114892590669012,-0.0366639843715915,-0.0251747253046903
120,"unweighted",1000,0,0.0112017683476506,0.00172450642848345,0.0545336815360997,0.0529230604301816,0.935,0.0077958322198467,0.207454584789585,0.0116985931586458,-0.0365487224272175,-0.0241644341347117,-0.6,0.4,0.3,0.2,1000,0.2,"main",0.0114892590669012,-0.0366639843715915,-0.0251747253046903
120,"sensitivity",1000,0,0.0112017683476506,0.00172450642848345,0.0545336815360997,NA,0.98,0.00442718872423573,0.29735883856119,0.0116985931586458,-0.0365487224272175,-0.0241644341347117,-0.6,0.4,0.3,0.2,1000,0.2,"main",0.0114892590669012,-0.0366639843715915,-0.0251747253046903
120,"borrowed",1000,0,-7.25189323501325e-05,0.00162247494454277,0.0513071627131052,0.05013546448401,0.942,0.00739161687318817,0.196527409473693,0.0116985931586458,-0.0365487224272175,-0.0241644341347117,-0.6,0.4,0.3,0.2,1000,0.2,"main",0.0114892590669012,-0.0366639843715915,-0.0251747253046903
121,"sensitivity",1000,0,-0.00159489363012229,0.00163289974018015,0.0516368236966643,NA,0.999,0.000999499874937461,0.39010067776414,2.84658172653243e-05,0.000728294670797075,-0.00149135166237804,0,0,0.6,0.2,1000,0.2,"main",0,0,0
121,"borrowed",1000,0,-0.00095388996991107,0.00165633325837395,0.0523778566074985,0.0522063579418403,0.945,0.00720936890441875,0.204645162660027,2.84658172653243e-05,0.000728294670797075,-0.00149135166237804,0,0,0.6,0.2,1000,0.2,"main",0,0,0
121,"weighted",1000,0,-0.00160641406602943,0.00160594317089333,0.0507843821281596,0.0522192673452682,0.958,0.00634318531969546,0.204695766591588,2.84658172653243e-05,0.000728294670797075,-0.00149135166237804,0,0,0.6,0.2,1000,0.2,"main",0,0,0
121,"unweighted",1000,0,-0.00159489363012229,0.00163289974018015,0.0516368236966643,0.0522140138500096,0.951,0.00682634602111555,0.204675173268589,2.84658172653243e-05,0.000728294670797075,-0.00149135166237804,0,0,0.6,0.2,1000,0.2,"main",0,0,0
122,"sensitivity",1000,0,-0.0284364854942559,0.00176495786934627,0.0558128684137209,NA,0.999,0.000999499874937461,0.395549698403072,-0.0266715437682657,-0.0241482657539949,-0.0528335794876104,-0.2,0,0.6,0.2,1000,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
122,"borrowed",1000,0,-0.00144521464525413,0.00166927913315004,0.0527872411134562,0.0501146334153634,0.937,0.00768316341099159,0.196445753185079,-0.0266715437682657,-0.0241482657539949,-0.0528335794876104,-0.2,0,0.6,0.2,1000,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
122,"weighted",1000,0,-0.00175336327118625,0.00164845738692886,0.0521287996842468,0.0501158607270628,0.94,0.00750999334220744,0.196450564158537,-0.0266715437682657,-0.0241482657539949,-0.0528335794876104,-0.2,0,0.6,0.2,1000,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
122,"unweighted",1000,0,-0.0284364854942559,0.00176495786934627,0.0558128684137209,0.053209655577993,0.909,0.00909499862561837,0.208578017125294,-0.0266715437682657,-0.0241482657539949,-0.0528335794876104,-0.2,0,0.6,0.2,1000,0.2,"main",-0.026706927905955,-0.0242926925690446,-0.0509996204749996
123,"weighted",1000,0,0.000420134238731408,0.00153711293424281,0.0486077789311192,0.0486698709437618,0.948,0.00702111102319284,0.190782388363971,-0.0557713665594605,-0.0484112772126395,-0.103661793115947,-0.4,0,0.6,0.2,1000,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
123,"unweighted",1000,0,-0.0557437386335139,0.0017799521785221,0.0562870301030847,0.0543041276605005,0.816,0.0122533260790693,0.212868268852892,-0.0557713665594605,-0.0484112772126395,-0.103661793115947,-0.4,0,0.6,0.2,1000,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
123,"sensitivity",1000,0,-0.0557437386335139,0.0017799521785221,0.0562870301030847,NA,1,0,0.400220391024635,-0.0557713665594605,-0.0484112772126395,-0.103661793115947,-0.4,0,0.6,0.2,1000,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
123,"borrowed",1000,0,0.000471832820729483,0.00157868552241731,0.049922419599715,0.048671385043955,0.936,0.0077397674383666,0.190788323527667,-0.0557713665594605,-0.0484112772126395,-0.103661793115947,-0.4,0,0.6,0.2,1000,0.2,"main",-0.0555503943261307,-0.0491902441907718,-0.104740638516902
124,"weighted",1000,0,-0.000252047958390413,0.00151026549842973,0.0477587884660741,0.0482722696603576,0.956,0.00648567652600714,0.189223819972613,-0.0865957490605369,-0.0758868795096353,-0.162766637539713,-0.6,0,0.6,0.2,1000,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
124,"unweighted",1000,0,-0.0875402906091086,0.00174766559878888,0.0552660388049487,0.0555230744358218,0.634,0.0152329905140127,0.217646452410295,-0.0865957490605369,-0.0758868795096353,-0.162766637539713,-0.6,0,0.6,0.2,1000,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
124,"sensitivity",1000,0,-0.0875402906091086,0.00174766559878888,0.0552660388049487,NA,1,0,0.405537248896352,-0.0865957490605369,-0.0758868795096353,-0.162766637539713,-0.6,0,0.6,0.2,1000,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
124,"borrowed",1000,0,-0.000720450846061338,0.00152217761661088,0.0481354827181694,0.0482685043520076,0.955,0.00655553201502365,0.189209060235099,-0.0865957490605369,-0.0758868795096353,-0.162766637539713,-0.6,0,0.6,0.2,1000,0.2,"main",-0.0868110519607798,-0.0747235461959365,-0.161534598156716
125,"weighted",1000,0,-0.00094983643247054,0.00162249376299066,0.051307757804679,0.0534946422601668,0.963,0.00596917079668525,0.209695144391563,0.0487712892664983,-0.000580916278609997,0.0475187496545636,0,0.2,0.6,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
125,"sensitivity",1000,0,0.0477228852078172,0.00157793445170802,0.0498986686584632,NA,0.987,0.00358203852575597,0.388184473861291,0.0487712892664983,-0.000580916278609997,0.0475187496545636,0,0.2,0.6,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
125,"unweighted",1000,0,0.0477228852078172,0.00157793445170802,0.0498986686584632,0.0515438459733417,0.858,0.0110379345894058,0.202048163464859,0.0487712892664983,-0.000580916278609997,0.0475187496545636,0,0.2,0.6,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
125,"borrowed",1000,0,-0.00100647118074603,0.00165385709380661,0.0522995534085564,0.0535283248723154,0.954,0.00662449998113065,0.209827177804995,0.0487712892664983,-0.000580916278609997,0.0475187496545636,0,0.2,0.6,0.2,1000,0.2,"main",0.0485243848656148,0,0.0485243848656148
126,"borrowed",1000,0,-0.00223029042708217,0.00159734678948687,0.0505125406793601,0.0511894790752501,0.949,0.00695693898205238,0.200659070749714,0.0238313703965511,-0.0247729846642216,-0.00120142069876591,-0.2,0.2,0.6,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
126,"sensitivity",1000,0,0.0224596766858266,0.00161015951573493,0.050917714659161,NA,0.992,0.00281709069786544,0.39287322258341,0.0238313703965511,-0.0247729846642216,-0.00120142069876591,-0.2,0.2,0.6,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
126,"weighted",1000,0,-0.00127990143654769,0.00155070823245767,0.0490377000094009,0.0511490293021687,0.952,0.00675988165576884,0.200500510552869,0.0238313703965511,-0.0247729846642216,-0.00120142069876591,-0.2,0.2,0.6,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
126,"unweighted",1000,0,0.0224596766858266,0.00161015951573493,0.050917714659161,0.0524859451658773,0.928,0.00817410545564467,0.205741124439327,0.0238313703965511,-0.0247729846642216,-0.00120142069876591,-0.2,0.2,0.6,0.2,1000,0.2,"main",0.0242926925690446,-0.0242926925690446,0
127,"borrowed",1000,0,0.000670261686761941,0.00154170231412439,0.0487529078658546,0.0493656848147112,0.957,0.00641490451994416,0.193509928617979,-0.00176447956170536,-0.0501526147488345,-0.0514547947374884,-0.4,0.2,0.6,0.2,1000,0.2,"main",-0.00180937628422782,-0.0491902441907718,-0.0509996204749996
127,"weighted",1000,0,0.000658511542948529,0.00149860482650215,0.0473900456426824,0.049365522185352,0.957,0.00641490451994416,0.193509291122606,-0.00176447956170536,-0.0501526147488345,-0.0514547947374884,-0.4,0.2,0.6,0.2,1000,0.2,"main",-0.00180937628422782,-0.0491902441907718,-0.0509996204749996
127,"unweighted",1000,0,-0.00118051012144398,0.00163280042443037,0.0516336830568961,0.0535101978869955,0.963,0.00596917079668525,0.209756121328245,-0.00176447956170536,-0.0501526147488345,-0.0514547947374884,-0.4,0.2,0.6,0.2,1000,0.2,"main",-0.00180937628422782,-0.0491902441907718,-0.0509996204749996
127,"sensitivity",1000,0,-0.00118051012144398,0.00163280042443037,0.0516336830568961,NA,1,0,0.395600120151048,-0.00176447956170536,-0.0501526147488345,-0.0514547947374884,-0.4,0.2,0.6,0.2,1000,0.2,"main",-0.00180937628422782,-0.0491902441907718,-0.0509996204749996
128,"borrowed",1000,0,-0.00138640470634896,0.00160513024009589,0.0507586749991595,0.048339977482245,0.939,0.00756828910652864,0.189489229757355,-0.0304736356835864,-0.0749838917775949,-0.107054657316471,-0.6,0.2,0.6,0.2,1000,0.2,"main",-0.0300170923209658,-0.0747235461959365,-0.104740638516902
128,"weighted",1000,0,-0.00150152310046198,0.00157740002148697,0.0498817684909737,0.0483391955434324,0.944,0.00727076337120113,0.189486164613533,-0.0304736356835864,-0.0749838917775949,-0.107054657316471,-0.6,0.2,0.6,0.2,1000,0.2,"main",-0.0300170923209658,-0.0747235461959365,-0.104740638516902
128,"unweighted",1000,0,-0.0325663614865864,0.00182448695331051,0.0576953433372249,0.0546528924934837,0.888,0.00997276290703835,0.214235401876335,-0.0304736356835864,-0.0749838917775949,-0.107054657316471,-0.6,0.2,0.6,0.2,1000,0.2,"main",-0.0300170923209658,-0.0747235461959365,-0.104740638516902
128,"sensitivity",1000,0,-0.0325663614865864,0.00182448695331051,0.0576953433372249,NA,1,0,0.400315505623127,-0.0304736356835864,-0.0749838917775949,-0.107054657316471,-0.6,0.2,0.6,0.2,1000,0.2,"main",-0.0300170923209658,-0.0747235461959365,-0.104740638516902
129,"borrowed",1000,0,-0.00104207104822808,0.00173840806191803,0.0549732897846,0.054927368575542,0.944,0.00727076337120113,0.215311328347239,0.094855222703152,-0.00153897233922047,0.0934535323272284,0,0.4,0.6,0.2,1000,0.2,"main",0.0948027216382826,0,0.0948027216382826
129,"unweighted",1000,0,0.09391267399603,0.0015911402333769,0.0503162721420288,0.0509318919115955,0.557,0.0157083099027235,0.199649347622428,0.094855222703152,-0.00153897233922047,0.0934535323272284,0,0.4,0.6,0.2,1000,0.2,"main",0.0948027216382826,0,0.0948027216382826
129,"sensitivity",1000,0,0.09391267399603,0.0015911402333769,0.0503162721420288,NA,0.861,0.0109397897603199,0.386326296735942,0.094855222703152,-0.00153897233922047,0.0934535323272284,0,0.4,0.6,0.2,1000,0.2,"main",0.0948027216382826,0,0.0948027216382826
129,"weighted",1000,0,-0.00112310643236614,0.00169079246857161,0.0534675525134496,0.0549488297752426,0.954,0.00662449998113065,0.215395454704195,0.094855222703152,-0.00153897233922047,0.0934535323272284,0,0.4,0.6,0.2,1000,0.2,"main",0.0948027216382826,0,0.0948027216382826
130,"sensitivity",1000,0,0.0732484547560493,0.0016811283234644,0.0531619454116778,NA,0.938,0.00762600813007697,0.389279910476503,0.0728330069525485,-0.0252738557158371,0.0470550812382031,-0.2,0.4,0.6,0.2,1000,0.2,"main",0.0728170774346594,-0.0242926925690446,0.0485243848656148
130,"borrowed",1000,0,0.000418942115241342,0.00170487554019307,0.0539128983412003,0.0524593156455501,0.945,0.00720936890441875,0.205636738637793,0.0728330069525485,-0.0252738557158371,0.0470550812382031,-0.2,0.4,0.6,0.2,1000,0.2,"main",0.0728170774346594,-0.0242926925690446,0.0485243848656148
130,"unweighted",1000,0,0.0732484547560493,0.0016811283234644,0.0531619454116778,0.0517935671587691,0.694,0.0145727142289966,0.203027052524088,0.0728330069525485,-0.0252738557158371,0.0470550812382031,-0.2,0.4,0.6,0.2,1000,0.2,"main",0.0728170774346594,-0.0242926925690446,0.0485243848656148
130,"weighted",1000,0,0.000538508563928878,0.00165954727449402,0.0524794927212576,0.0524601441359562,0.951,0.00682634602111555,0.205639986260509,0.0728330069525485,-0.0252738557158371,0.0470550812382031,-0.2,0.4,0.6,0.2,1000,0.2,"main",0.0728170774346594,-0.0242926925690446,0.0485243848656148
131,"borrowed",1000,0,-0.00156364464259423,0.00165434254353279,0.0523149046767987,0.0504197945811082,0.945,0.00720936890441875,0.19764196297376,0.0491190985136608,-0.0495436716019996,-0.00124157981285521,-0.4,0.4,0.6,0.2,1000,0.2,"main",0.0491902441907718,-0.0491902441907718,0
131,"weighted",1000,0,-0.00114930383192921,0.00163223632488088,0.0516158446628613,0.0504214639128014,0.952,0.00675988165576884,0.197648506633753,0.0491190985136608,-0.0495436716019996,-0.00124157981285521,-0.4,0.4,0.6,0.2,1000,0.2,"main",0.0491902441907718,-0.0491902441907718,0
131,"sensitivity",1000,0,0.0472775313442333,0.0017244606171052,0.0545322328531194,NA,0.98,0.00442718872423573,0.392961231773729,0.0491190985136608,-0.0495436716019996,-0.00124157981285521,-0.4,0.4,0.6,0.2,1000,0.2,"main",0.0491902441907718,-0.0491902441907718,0
131,"unweighted",1000,0,0.0472775313442333,0.0017244606171052,0.0545322328531194,0.0527633838888416,0.835,0.0117377595817941,0.206828664249181,0.0491190985136608,-0.0495436716019996,-0.00124157981285521,-0.4,0.4,0.6,0.2,1000,0.2,"main",0.0491902441907718,-0.0491902441907718,0
132,"borrowed",1000,0,-0.00340881321480594,0.00154679911229533,0.0489140827757981,0.04900149859888,0.953,0.00669260786241059,0.192082344884589,0.0236855345785899,-0.0752020131161459,-0.0529390903464467,-0.6,0.4,0.6,0.2,1000,0.2,"main",0.0237239257209369,-0.0747235461959365,-0.0509996204749996
132,"weighted",1000,0,-0.00300450895696194,0.00150521237251455,0.047598994594118,0.048988914378471,0.965,0.00581162627841812,0.192033015647039,0.0236855345785899,-0.0752020131161459,-0.0529390903464467,-0.6,0.4,0.6,0.2,1000,0.2,"main",0.0237239257209369,-0.0747235461959365,-0.0509996204749996
132,"unweighted",1000,0,0.0196369317883574,0.00169502022064766,0.0536012457728777,0.0538285604388999,0.938,0.00762600813007697,0.211004079599763,0.0236855345785899,-0.0752020131161459,-0.0529390903464467,-0.6,0.4,0.6,0.2,1000,0.2,"main",0.0237239257209369,-0.0747235461959365,-0.0509996204749996
132,"sensitivity",1000,0,0.0196369317883574,0.00169502022064766,0.0536012457728777,NA,0.996,0.00199599599197994,0.399438491642524,0.0236855345785899,-0.0752020131161459,-0.0529390903464467,-0.6,0.4,0.6,0.2,1000,0.2,"main",0.0237239257209369,-0.0747235461959365,-0.0509996204749996
133,"weighted",1000,0,0.000409077204260767,0.00159016664251423,0.050285484495677,0.0522645700518641,0.956,0.00648567652600714,0.204873349938249,-0.000145611888771587,-0.000604993759342795,-0.000903314148284387,0,0,1,0.2,1000,0.2,"main",0,0,0
133,"unweighted",1000,0,0.000161597348805226,0.00165420635464199,0.0523105980059295,0.0522501404271949,0.947,0.00708456067798138,0.204816786848924,-0.000145611888771587,-0.000604993759342795,-0.000903314148284387,0,0,1,0.2,1000,0.2,"main",0,0,0
133,"borrowed",1000,0,0.000532054633305212,0.00170964472518764,0.0540637132128558,0.0522663715599504,0.942,0.00739161687318817,0.204880411720183,-0.000145611888771587,-0.000604993759342795,-0.000903314148284387,0,0,1,0.2,1000,0.2,"main",0,0,0
133,"sensitivity",1000,0,0.000161597348805226,0.00165420635464199,0.0523105980059295,NA,1,0,0.533091249705412,-0.000145611888771587,-0.000604993759342795,-0.000903314148284387,0,0,1,0.2,1000,0.2,"main",0,0,0
134,"sensitivity",1000,0,-0.0475149678485254,0.00173205577343903,0.0547724127851192,NA,1,0,0.540179487951753,-0.0458281536889087,-0.0404633894301201,-0.0879740801497003,-0.2,0,1,0.2,1000,0.2,"main",-0.0456821816865169,-0.0408219945202552,-0.0865041762067721
134,"borrowed",1000,0,-0.00203475362152185,0.00161883707734342,0.0511921232513535,0.0491558485206563,0.944,0.00727076337120113,0.192687385459985,-0.0458281536889087,-0.0404633894301201,-0.0879740801497003,-0.2,0,1,0.2,1000,0.2,"main",-0.0456821816865169,-0.0408219945202552,-0.0865041762067721
134,"unweighted",1000,0,-0.0475149678485254,0.00173205577343903,0.0547724127851192,0.0540371783683534,0.853,0.0111978122863352,0.211821846856279,-0.0458281536889087,-0.0404633894301201,-0.0879740801497003,-0.2,0,1,0.2,1000,0.2,"main",-0.0456821816865169,-0.0408219945202552,-0.0865041762067721
134,"weighted",1000,0,-0.00160125493155147,0.00152065876822406,0.0480874525149411,0.0491700093708587,0.961,0.00612200947402077,0.19274289497276,-0.0458281536889087,-0.0404633894301201,-0.0879740801497003,-0.2,0,1,0.2,1000,0.2,"main",-0.0456821816865169,-0.0408219945202552,-0.0865041762067721
135,"sensitivity",1000,0,-0.0975669282357342,0.00185618349849403,0.0586976761046085,NA,1,0,0.548894259485277,-0.0978424181294783,-0.0845492249099536,-0.181622050949019,-0.4,0,1,0.2,1000,0.2,"main",-0.0978244455110198,-0.0833816089390511,-0.181206054450071
135,"weighted",1000,0,0.000708277194913072,0.00150579225505543,0.0476173320901635,0.0483924262973576,0.953,0.00669260786241059,0.18969482533466,-0.0978424181294783,-0.0845492249099536,-0.181622050949019,-0.4,0,1,0.2,1000,0.2,"main",-0.0978244455110198,-0.0833816089390511,-0.181206054450071
135,"unweighted",1000,0,-0.0975669282357342,0.00185618349849403,0.0586976761046085,0.0559858271523092,0.572,0.0156465970741245,0.219460409726421,-0.0978424181294783,-0.0845492249099536,-0.181622050949019,-0.4,0,1,0.2,1000,0.2,"main",-0.0978244455110198,-0.0833816089390511,-0.181206054450071
135,"borrowed",1000,0,0.000781881013512984,0.00161377115681792,0.0510319247782939,0.0483810120750559,0.936,0.0077397674383666,0.189650082405414,-0.0978424181294783,-0.0845492249099536,-0.181622050949019,-0.4,0,1,0.2,1000,0.2,"main",-0.0978244455110198,-0.0833816089390511,-0.181206054450071
136,"weighted",1000,0,-0.000354536469422736,0.00162760726170185,0.051469460832076,0.0514852684895414,0.945,0.00720936890441875,0.201818543947752,-0.157460547879717,-0.128336164736687,-0.285830129614166,-0.6,0,1,0.2,1000,0.2,"main",-0.157990221072566,-0.127833371509885,-0.285823592582451
136,"sensitivity",1000,0,-0.156585644223898,0.00187197491472048,0.0591970445321618,NA,1,0,0.555162504116261,-0.157460547879717,-0.128336164736687,-0.285830129614166,-0.6,0,1,0.2,1000,0.2,"main",-0.157990221072566,-0.127833371509885,-0.285823592582451
136,"unweighted",1000,0,-0.156585644223898,0.00187197491472048,0.0591970445321618,0.0581885839355354,0.231,0.0133281281506444,0.228095057650071,-0.157460547879717,-0.128336164736687,-0.285830129614166,-0.6,0,1,0.2,1000,0.2,"main",-0.157990221072566,-0.127833371509885,-0.285823592582451
136,"borrowed",1000,0,-0.000225485480365857,0.00166156044903038,0.0525431548898812,0.0514776911514456,0.951,0.00682634602111555,0.201788841328219,-0.157460547879717,-0.128336164736687,-0.285830129614166,-0.6,0,1,0.2,1000,0.2,"main",-0.157990221072566,-0.127833371509885,-0.285823592582451
137,"unweighted",1000,0,0.0760210527392782,0.00167977047005472,0.0531190063166457,0.0511379112514736,0.662,0.0149584758581882,0.200456928594987,0.0790553549439626,0.000199241627143201,0.076602247103732,0,0.2,1,0.2,1000,0.2,"main",0.0796133367577931,0,0.0796133367577931
137,"borrowed",1000,0,-0.00357489862043996,0.0017935156351166,0.0567159442609192,0.0544592102241797,0.939,0.00756828910652864,0.213476181331775,0.0790553549439626,0.000199241627143201,0.076602247103732,0,0.2,1,0.2,1000,0.2,"main",0.0796133367577931,0,0.0796133367577931
137,"sensitivity",1000,0,0.0760210527392782,0.00167977047005472,0.0531190063166457,NA,0.984,0.00396787096564392,0.526507427342791,0.0790553549439626,0.000199241627143201,0.076602247103732,0,0.2,1,0.2,1000,0.2,"main",0.0796133367577931,0,0.0796133367577931
137,"weighted",1000,0,-0.00310847097042707,0.00171124894961475,0.0541144432435333,0.0544371279876889,0.951,0.00682634602111555,0.213389620555335,0.0790553549439626,0.000199241627143201,0.076602247103732,0,0.2,1,0.2,1000,0.2,"main",0.0796133367577931,0,0.0796133367577931
138,"unweighted",1000,0,0.041579651779887,0.00168321302339483,0.0532278694118596,0.0526894986869703,0.867,0.0107382959542006,0.206539039579864,0.0409542677910522,-0.0416254865246614,-0.000638666397014057,-0.2,0.2,1,0.2,1000,0.2,"main",0.0408219945202552,-0.0408219945202552,0
138,"borrowed",1000,0,0.000737791082779509,0.00167415580613877,0.0529414550539383,0.0506705889188883,0.934,0.00785136930732467,0.198625058712911,0.0409542677910522,-0.0416254865246614,-0.000638666397014057,-0.2,0.2,1,0.2,1000,0.2,"main",0.0408219945202552,-0.0408219945202552,0
138,"sensitivity",1000,0,0.041579651779887,0.00168321302339483,0.0532278694118596,NA,1,0,0.532412148789661,0.0409542677910522,-0.0416254865246614,-0.000638666397014057,-0.2,0.2,1,0.2,1000,0.2,"main",0.0408219945202552,-0.0408219945202552,0
138,"weighted",1000,0,0.000667714023958352,0.00156330133591371,0.0494359289067132,0.0506812192240161,0.959,0.00627048642451286,0.198666728743301,0.0409542677910522,-0.0416254865246614,-0.000638666397014057,-0.2,0.2,1,0.2,1000,0.2,"main",0.0408219945202552,-0.0408219945202552,0
139,"sensitivity",1000,0,-0.00344997464891634,0.00174460433818275,0.0551692332446815,NA,0.999,0.000999499874937461,0.540474041671877,-0.0032221133637969,-0.0842821593653176,-0.0877328148095664,-0.4,0.2,1,0.2,1000,0.2,"main",-0.00312256726772094,-0.0833816089390511,-0.0865041762067721
139,"weighted",1000,0,-9.06008165813536e-05,0.0015208101865842,0.0480922407839171,0.0484661257523918,0.959,0.00627048642451286,0.189983721889754,-0.0032221133637969,-0.0842821593653176,-0.0877328148095664,-0.4,0.2,1,0.2,1000,0.2,"main",-0.00312256726772094,-0.0833816089390511,-0.0865041762067721
139,"borrowed",1000,0,-0.000557583632060973,0.00162174962161914,0.0512842259883274,0.0484672849594782,0.936,0.0077397674383666,0.189988265898034,-0.0032221133637969,-0.0842821593653176,-0.0877328148095664,-0.4,0.2,1,0.2,1000,0.2,"main",-0.00312256726772094,-0.0833816089390511,-0.0865041762067721
139,"unweighted",1000,0,-0.00344997464891634,0.00174460433818275,0.0551692332446815,0.0544548172672635,0.955,0.00655553201502365,0.213458961257093,-0.0032221133637969,-0.0842821593653176,-0.0877328148095664,-0.4,0.2,1,0.2,1000,0.2,"main",-0.00312256726772094,-0.0833816089390511,-0.0865041762067721
