"margin","r","link","gamma","truth_family","recon","truth","error","mcse","env_lo","env_hi","contained"
"normal",0.3,"cloglog",0.3,"clayton","gumbel",-0.234946254691849,-0.034253980127455,0.000226099418135916,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","gauss_uncal",-0.249536511227262,0.000139736654146322,0.00035644434812805,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"t3","sclayton",-0.262017670545979,-0.00881445084055343,0.000357225690392294,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gumbel","clayton",-0.269200234819304,0.034253980127455,0.000226099418135916,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","sclayton",-0.249536511227262,-0.0212956101592702,0.000437184632558955,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"clayton","gauss",-0.234946254691849,-0.0145902565354128,0.00033336396623107,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","gauss",-0.249536511227262,0,0.000434093587482235,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"t3","gauss",-0.262017670545979,0.0124811593187168,0.000353436038943031,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"t3","gauss_uncal",-0.262017670545979,0.0126208959728631,0.000252056271977058,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gumbel","gauss",-0.269200234819304,0.0196637235920421,0.000358366649666632,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"t3","gumbel",-0.262017670545979,-0.00718256427332536,0.000254767436152718,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","sgumbel",-0.249536511227262,0.00702773457004327,0.000375346259860278,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gumbel","sgumbel",-0.269200234819304,0.0266914581620854,0.000284383944151545,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"clayton","gauss_uncal",-0.234946254691849,-0.0144505198812665,0.00022304005156147,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","gumbel",-0.249536511227262,-0.0196637235920421,0.000358366649666632,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"clayton","sclayton",-0.234946254691849,-0.035885866694683,0.000337379155007866,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gumbel","gauss_uncal",-0.269200234819304,0.0198034602461885,0.00025892467285394,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"t3","clayton",-0.262017670545979,0.0270714158541296,0.000218200194573361,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"clayton","sgumbel",-0.234946254691849,-0.00756252196536958,0.000252148975963046,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"cloglog",0.3,"gauss","clayton",-0.249536511227262,0.0145902565354128,0.00033336396623107,-0.270832121386532,-0.234946254691849,TRUE
"normal",0.3,"identity",0.15,"gauss","gauss",-0.5,0,6.79869977755259e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"clayton","gauss",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","sgumbel",-0.5,5.55111512312578e-17,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","gauss_uncal",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"clayton","sgumbel",-0.5,5.55111512312578e-17,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gumbel","gauss",-0.5,-1.11022302462516e-16,7.16645880824876e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"clayton","gumbel",-0.5,1.11022302462516e-16,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gauss","sclayton",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","gauss",-0.5,0,6.79869977755259e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","sclayton",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gauss","clayton",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gumbel","gauss_uncal",-0.5,-1.11022302462516e-16,6.20633538311818e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","clayton",-0.5,0,6.60714855840077e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gumbel","sclayton",-0.5,-1.11022302462516e-16,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gauss","gumbel",-0.5,1.11022302462516e-16,7.16645880824876e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"clayton","sclayton",-0.5,0,5.31478809715679e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"t3","gumbel",-0.5,1.11022302462516e-16,7.16645880824876e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gumbel","sgumbel",-0.5,-5.55111512312578e-17,6.40987562127855e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gauss","sgumbel",-0.5,5.55111512312578e-17,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"clayton","gauss_uncal",-0.5,0,5.55111512312578e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gumbel","clayton",-0.5,-1.11022302462516e-16,6.98500001845454e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.15,"gauss","gauss_uncal",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","gauss_uncal",-0.5,0,9.87828175927473e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","sclayton",-0.5,1.11022302462516e-16,1.42430551781838e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gumbel","gauss",-0.5,-1.11022302462516e-16,1.56189348641016e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","gauss",-0.5,0,1.93627054542329e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gumbel","sclayton",-0.5,0,8.47946841437933e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","gumbel",-0.5,1.11022302462516e-16,1.56189348641016e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gumbel","sgumbel",-0.5,-1.11022302462516e-16,7.68517089126034e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"clayton","gauss",-0.5,0,1.44222201478767e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","gauss_uncal",-0.5,0,1.59443642914704e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"clayton","gumbel",-0.5,1.11022302462516e-16,8.77708367144175e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gumbel","clayton",-0.5,-1.11022302462516e-16,8.77708367144175e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","gauss",-0.5,0,1.47740333140239e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","sclayton",-0.5,1.11022302462516e-16,6.79869977755259e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","clayton",-0.5,0,1.44222201478767e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","sgumbel",-0.5,0,5.7777838054666e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gauss","sgumbel",-0.5,0,1.37849587538812e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"gumbel","gauss_uncal",-0.5,-1.11022302462516e-16,1.11022302462516e-16,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","clayton",-0.5,0,7.16645880824876e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"t3","gumbel",-0.5,1.11022302462516e-16,9.34391909990421e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"clayton","sgumbel",-0.5,0,4.80740671595891e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"clayton","gauss_uncal",-0.5,0,9.34391909990421e-17,-0.5,-0.5,TRUE
"normal",0.3,"identity",0.3,"clayton","sclayton",-0.5,1.11022302462516e-16,5.99588961666477e-17,-0.5,-0.5,TRUE
"normal",0.3,"log",0.15,"clayton","gumbel",-0.165747732846214,0.251951635552385,0.00505568715805334,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","sgumbel",-0.0857836252650511,-0.05755021954882,0.00211537456438317,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"clayton","gauss",-0.165747732846214,0.0799641075811626,0.0019540798528226,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gumbel","gauss",0.0862039027061708,-0.171987527971222,0.00534661483136863,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","gauss_uncal",-0.0857836252650511,0.000817385568619294,0.00195352257799508,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"clayton","gauss_uncal",-0.165747732846214,0.0807814931497819,0.000888781721139147,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","gauss",0.00979677454510369,-0.0955803998101548,0.00507396601664763,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"clayton","sclayton",-0.165747732846214,0.24356007207543,0.00123449892238109,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","sclayton",-0.0857836252650511,0.163595964494267,0.00213314441711422,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gumbel","gauss_uncal",0.0862039027061708,-0.171170142402603,0.00505547179120157,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","gauss_uncal",0.00979677454510369,-0.0947630142415355,0.00476619722784517,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","gauss",-0.0857836252650511,0,0.00261624646891547,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","clayton",-0.0857836252650511,-0.0799641075811626,0.0019540798528226,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"clayton","sgumbel",-0.165747732846214,0.0224138880323426,0.00120353314567311,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gumbel","sgumbel",0.0862039027061708,-0.229537747520042,0.00512019082813694,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gauss","gumbel",-0.0857836252650511,0.171987527971222,0.00534661483136863,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gumbel","clayton",0.0862039027061708,-0.251951635552385,0.00505568715805334,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","sgumbel",0.00979677454510369,-0.153130619358975,0.00483479007813387,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"gumbel","sclayton",0.0862039027061708,-0.00839156347695494,0.00512755786638863,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","sclayton",0.00979677454510369,0.0680155646841122,0.0048425913162529,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","gumbel",0.00979677454510369,0.0764071281610671,0.00689105766243422,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.15,"t3","clayton",0.00979677454510369,-0.175544507391317,0.00476642566533766,-0.165747732846214,0.0862039027061708,TRUE
"normal",0.3,"log",0.3,"clayton","gumbel",0.239615973079573,0.658640181108941,0.0193982862168941,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"clayton","gauss",0.239615973079573,0.196321211265365,0.00526364598233768,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","gauss",0.722272062772964,-0.286334878428025,0.0196766337243575,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gumbel","gauss",0.898256154188515,-0.462318969843576,0.0199920564894676,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","sclayton",0.435937184344939,0.431271010833642,0.00571215998614477,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","gauss_uncal",0.722272062772964,-0.283847695110384,0.0191461881207348,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"clayton","sclayton",0.239615973079573,0.627592222099007,0.00303972978762822,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gumbel","sgumbel",0.898256154188515,-0.601203758066305,0.0195260300454766,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","gumbel",0.435937184344939,0.462318969843576,0.0199920564894676,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gumbel","clayton",0.898256154188515,-0.658640181108941,0.0193982862168941,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gumbel","gauss_uncal",0.898256154188515,-0.459831786525935,0.0194702061496561,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","gumbel",0.722272062772964,0.175984091415551,0.0271248493792627,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","gauss",0.435937184344939,0,0.00714806152414056,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","sclayton",0.722272062772964,0.144936132405617,0.019201664065308,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"clayton","sgumbel",0.239615973079573,0.0574364230426359,0.00304786739970239,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","clayton",0.435937184344939,-0.196321211265365,0.00526364598233768,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","sgumbel",0.722272062772964,-0.425219666650755,0.0192029539753995,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"clayton","gauss_uncal",0.239615973079573,0.198808394583006,0.00266694091787198,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","gauss_uncal",0.435937184344939,0.00248718331764086,0.00552280620562943,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gumbel","sclayton",0.898256154188515,-0.0310479590099342,0.0195247614795285,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"t3","clayton",0.722272062772964,-0.48265608969339,0.0190730464319942,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"log",0.3,"gauss","sgumbel",0.435937184344939,-0.138884788222729,0.00571649457374777,0.239615973079573,0.898256154188515,TRUE
"normal",0.3,"logit",0.15,"t3","sgumbel",-0.304226957765079,0.00561627443061247,0.000338994364703022,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"gauss","sclayton",-0.294030545289872,-0.00473784320976861,0.000349944197446764,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gauss","clayton",-0.294030545289872,-0.0027913373202581,0.00029954821354753,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gumbel","sgumbel",-0.301395816655805,0.00278513332133856,0.000263298976883592,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gumbel","gauss",-0.301395816655805,0.00736527136593279,0.000276955036782133,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gauss","gumbel",-0.294030545289872,-0.00736527136593279,0.000276955036782133,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"clayton","gauss",-0.29682188261013,0.0027913373202581,0.00029954821354753,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gumbel","sclayton",-0.301395816655805,0.00262742815616418,0.000227707322196134,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gauss","sgumbel",-0.294030545289872,-0.00458013804459423,0.00037408109812295,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gauss","gauss",-0.294030545289872,0,0.000383815592627395,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"gauss","gauss_uncal",-0.294030545289872,0.000139331337257964,0.000307452143491254,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"clayton","gumbel",-0.29682188261013,-0.00457393404567469,0.000138270804924941,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"t3","gauss_uncal",-0.304226957765079,0.0103357438124647,0.000263642431836948,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"clayton","sclayton",-0.29682188261013,-0.00194650588951051,0.000254707016829647,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"t3","gauss",-0.304226957765079,0.0101964124752067,0.000349706906525238,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"t3","sclayton",-0.304226957765079,0.00545856926543808,0.000312156135057751,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"t3","gumbel",-0.304226957765079,0.0028311411092739,0.000227342481130399,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"gumbel","gauss_uncal",-0.301395816655805,0.00750460270319075,0.000154649616205282,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"t3","clayton",-0.304226957765079,0.00740507515494859,0.000254380902520315,-0.301395816655805,-0.294030545289872,FALSE
"normal",0.3,"logit",0.15,"gumbel","clayton",-0.301395816655805,0.00457393404567469,0.000138270804924941,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"clayton","gauss_uncal",-0.29682188261013,0.00293066865751607,0.000192201830462056,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.15,"clayton","sgumbel",-0.29682188261013,-0.00178880072433613,0.000286969320779191,-0.301395816655805,-0.294030545289872,TRUE
"normal",0.3,"logit",0.3,"gauss","gauss_uncal",-0.185130233132807,0.000198867616644172,0.000450666115370874,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gauss","gauss",-0.185130233132807,0,0.000552624138913955,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"clayton","gumbel",-0.179162485104702,-0.0251906291606589,0.000151129143391688,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","sgumbel",-0.202216869556411,0.017275579498737,0.000433299013428155,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"clayton","gauss_uncal",-0.179162485104702,-0.00576888041146117,0.000253554693009958,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","gumbel",-0.202216869556411,-0.00213624470894916,0.000299044552029901,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gauss","sclayton",-0.185130233132807,-0.0173897495784791,0.0005183952554109,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"clayton","gauss",-0.179162485104702,-0.00596774802810535,0.000408146387604118,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gauss","sgumbel",-0.185130233132807,0.000188943075132619,0.00050987289996376,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","clayton",-0.202216869556411,0.0230543844517098,0.000307182575408583,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gumbel","sclayton",-0.204353114265361,0.00183313155407447,0.000353539509956874,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","gauss",-0.202216869556411,0.0170866364236044,0.000482877934710988,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gumbel","gauss",-0.204353114265361,0.0192228811325536,0.000402057188940088,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","sclayton",-0.202216869556411,-0.00030311315487469,0.000443295952781988,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gumbel","sgumbel",-0.204353114265361,0.0194118242076862,0.0003409206922225,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"clayton","sgumbel",-0.179162485104702,-0.00577880495297273,0.000348081037865256,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"clayton","sclayton",-0.179162485104702,-0.0233574976065845,0.000360449269157855,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gauss","clayton",-0.185130233132807,0.00596774802810535,0.000408146387604118,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gumbel","gauss_uncal",-0.204353114265361,0.0194217487491977,0.00024363187765867,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"t3","gauss_uncal",-0.202216869556411,0.0172855040402486,0.000361770104436275,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gauss","gumbel",-0.185130233132807,-0.0192228811325536,0.000402057188940088,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.3,"logit",0.3,"gumbel","clayton",-0.204353114265361,0.0251906291606589,0.000151129143391688,-0.204353114265361,-0.179162485104702,TRUE
"normal",0.6,"cloglog",0.15,"gauss","sclayton",-0.2739751339535,-0.00897930533954783,0.000226903623878589,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"clayton","gauss",-0.263373606427253,-0.010601527526247,0.000248651874437801,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gumbel","sgumbel",-0.282528167163312,0.0117270858230417,0.000326622370785689,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"clayton","gumbel",-0.263373606427253,-0.0191545607360583,0.000164421142892275,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"clayton","sgumbel",-0.263373606427253,-0.00742747491301654,0.000350089676559008,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gumbel","gauss",-0.282528167163312,0.00855303320981121,0.000214352854251828,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gauss","clayton",-0.2739751339535,0.010601527526247,0.000248651874437801,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gauss","sgumbel",-0.2739751339535,0.0031740526132305,0.000376132444132508,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gumbel","gauss_uncal",-0.282528167163312,0.00823286485234481,0.000205915301208963,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","gumbel",-0.281168009281234,-0.00136015788207799,8.49640401455665e-05,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gauss","gauss",-0.2739751339535,0,0.000284148884490746,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","gauss_uncal",-0.281168009281234,0.00687270697026682,0.000196128263377209,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gumbel","sclayton",-0.282528167163312,-0.000426272129736616,0.000129196796004414,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","gauss",-0.281168009281234,0.00719287532773322,0.000204969096571379,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gumbel","clayton",-0.282528167163312,0.0191545607360583,0.000164421142892275,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"clayton","gauss_uncal",-0.263373606427253,-0.0109216958837134,0.000241416071974308,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","clayton",-0.281168009281234,0.0177944028539803,0.00015198518563789,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gauss","gauss_uncal",-0.2739751339535,-0.000320168357466399,0.000277839078790958,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"gauss","gumbel",-0.2739751339535,-0.00855303320981121,0.000214352854251828,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"clayton","sclayton",-0.263373606427253,-0.0195808328657949,0.000180478310700573,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","sclayton",-0.281168009281234,-0.00178643001181461,0.000112946874773887,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.15,"t3","sgumbel",-0.281168009281234,0.0103669279409637,0.000320542286634768,-0.282954439293048,-0.263373606427253,TRUE
"normal",0.6,"cloglog",0.3,"t3","gumbel",-0.231516821125587,-0.00912743645886999,0.000151899321605574,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"clayton","gumbel",-0.198645391538323,-0.0419988660461348,0.000184131647540336,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"clayton","gauss_uncal",-0.198645391538323,-0.025951303600199,0.000340468535394307,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"clayton","gauss",-0.198645391538323,-0.0254563704401496,0.000339540128447544,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"t3","clayton",-0.231516821125587,0.0328714295872648,0.000180854920319643,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"t3","gauss",-0.231516821125587,0.00741505914711516,0.000323197213949145,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"clayton","sgumbel",-0.198645391538323,-0.0144600050129843,0.000302705397474835,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gauss","sgumbel",-0.224101761978472,0.0109963654271653,0.000404201057100378,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gumbel","gauss",-0.240644257584457,0.0165424956059851,0.000325042151922768,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gumbel","gauss_uncal",-0.240644257584457,0.0160475624459358,0.000326011848395045,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"clayton","sclayton",-0.198645391538323,-0.0477971602953289,0.000258732722757963,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gauss","gumbel",-0.224101761978472,-0.0165424956059851,0.000325042151922768,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"t3","gauss_uncal",-0.231516821125587,0.00692012598706582,0.000324172429228427,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gumbel","sgumbel",-0.240644257584457,0.0275388610331505,0.000286348492855834,-0.246442551833652,-0.198645391538323,TRUE
"normal",0.6,"cloglog",0.3,"gumbel","sclayton",-0.240644257584457,-0.00579829424919412,0.000239389898546615,-0.246442551833652,-0.198645391538323,TRUE
